img_org_name,img_name,ethnicity,id_class,face_id,Age,children_agegroup,im_id
m.0h3f3pj_0006,m.0h3f3pj,Asian,0h3f3pj,0006,29,,0h3f3pj
m.0h3f3pj_0004,m.0h3f3pj,Asian,0h3f3pj,0004,29,,0h3f3pj
m.0h3f3pj_0005,m.0h3f3pj,Asian,0h3f3pj,0005,26,,0h3f3pj
m.0h3f3pj_0001,m.0h3f3pj,Asian,0h3f3pj,0001,29,,0h3f3pj
m.0h3f3pj_0002,m.0h3f3pj,Asian,0h3f3pj,0002,31,,0h3f3pj
m.0h3f3pj_0003,m.0h3f3pj,Asian,0h3f3pj,0003,28,,0h3f3pj
m.0h4vpqz_0004,m.0h4vpqz,Asian,0h4vpqz,0004,25,,0h4vpqz
m.0h4vpqz_0001,m.0h4vpqz,Asian,0h4vpqz,0001,33,,0h4vpqz
m.0h4vpqz_0003,m.0h4vpqz,Asian,0h4vpqz,0003,31,,0h4vpqz
m.0h4vpqz_0002,m.0h4vpqz,Asian,0h4vpqz,0002,25,,0h4vpqz
m.08wh8b_0003,m.08wh8b,Asian,08wh8b,0003,42,,08wh8b
m.08wh8b_0002,m.08wh8b,Asian,08wh8b,0002,53,,08wh8b
m.08wh8b_0001,m.08wh8b,Asian,08wh8b,0001,55,,08wh8b
m.08wh8b_0005,m.08wh8b,Asian,08wh8b,0005,47,,08wh8b
m.08wh8b_0004,m.08wh8b,Asian,08wh8b,0004,48,,08wh8b
m.08wh8b_0006,m.08wh8b,Asian,08wh8b,0006,51,,08wh8b
m.0kbhj8b_0004,m.0kbhj8b,Asian,0kbhj8b,0004,23,,0kbhj8b
m.0kbhj8b_0003,m.0kbhj8b,Asian,0kbhj8b,0003,24,,0kbhj8b
m.0kbhj8b_0002,m.0kbhj8b,Asian,0kbhj8b,0002,24,,0kbhj8b
m.0kbhj8b_0001,m.0kbhj8b,Asian,0kbhj8b,0001,24,,0kbhj8b
m.02zpd2_0004,m.02zpd2,Asian,02zpd2,0004,44,,02zpd2
m.02zpd2_0003,m.02zpd2,Asian,02zpd2,0003,37,,02zpd2
m.02zpd2_0002,m.02zpd2,Asian,02zpd2,0002,40,,02zpd2
m.02zpd2_0001,m.02zpd2,Asian,02zpd2,0001,43,,02zpd2
m.08sfrk_0001,m.08sfrk,Asian,08sfrk,0001,59,,08sfrk
m.08sfrk_0002,m.08sfrk,Asian,08sfrk,0002,51,,08sfrk
m.08sfrk_0003,m.08sfrk,Asian,08sfrk,0003,57,,08sfrk
m.08sfrk_0004,m.08sfrk,Asian,08sfrk,0004,53,,08sfrk
m.05q525y_0001,m.05q525y,Asian,05q525y,0001,62,,05q525y
m.05q525y_0003,m.05q525y,Asian,05q525y,0003,52,,05q525y
m.05q525y_0002,m.05q525y,Asian,05q525y,0002,65,,05q525y
m.06tj7y_0006,m.06tj7y,Asian,06tj7y,0006,43,,06tj7y
m.06tj7y_0005,m.06tj7y,Asian,06tj7y,0005,47,,06tj7y
m.06tj7y_0004,m.06tj7y,Asian,06tj7y,0004,50,,06tj7y
m.06tj7y_0001,m.06tj7y,Asian,06tj7y,0001,48,,06tj7y
m.06tj7y_0003,m.06tj7y,Asian,06tj7y,0003,38,,06tj7y
m.06tj7y_0002,m.06tj7y,Asian,06tj7y,0002,54,,06tj7y
m.0gc066_0006,m.0gc066,Asian,0gc066,0006,29,,0gc066
m.0gc066_0005,m.0gc066,Asian,0gc066,0005,24,,0gc066
m.0gc066_0004,m.0gc066,Asian,0gc066,0004,21,,0gc066
m.0gc066_0001,m.0gc066,Asian,0gc066,0001,23,,0gc066
m.0gc066_0003,m.0gc066,Asian,0gc066,0003,25,,0gc066
m.0gc066_0002,m.0gc066,Asian,0gc066,0002,33,,0gc066
m.01r160p_0002,m.01r160p,Asian,01r160p,0002,36,,01r160p
m.01r160p_0003,m.01r160p,Asian,01r160p,0003,31,,01r160p
m.01r160p_0001,m.01r160p,Asian,01r160p,0001,25,,01r160p
m.04ym_v_0004,m.04ym_v,Asian,04ym_v,0004,31,,04ym_v
m.04ym_v_0002,m.04ym_v,Asian,04ym_v,0002,29,,04ym_v
m.04ym_v_0003,m.04ym_v,Asian,04ym_v,0003,26,,04ym_v
m.04ym_v_0001,m.04ym_v,Asian,04ym_v,0001,28,,04ym_v
m.0dt8zlx_0001,m.0dt8zlx,Asian,0dt8zlx,0001,32,,0dt8zlx
m.0dt8zlx_0002,m.0dt8zlx,Asian,0dt8zlx,0002,32,,0dt8zlx
m.0dt8zlx_0003,m.0dt8zlx,Asian,0dt8zlx,0003,30,,0dt8zlx
m.0dt8zlx_0004,m.0dt8zlx,Asian,0dt8zlx,0004,34,,0dt8zlx
m.0dt8zlx_0005,m.0dt8zlx,Asian,0dt8zlx,0005,26,,0dt8zlx
m.01qmwbb_0001,m.01qmwbb,Asian,01qmwbb,0001,57,,01qmwbb
m.01qmwbb_0003,m.01qmwbb,Asian,01qmwbb,0003,46,,01qmwbb
m.01qmwbb_0002,m.01qmwbb,Asian,01qmwbb,0002,45,,01qmwbb
m.01qmwbb_0004,m.01qmwbb,Asian,01qmwbb,0004,48,,01qmwbb
m.09v1_kl_0001,m.09v1_kl,Asian,09v1_kl,0001,52,,09v1_kl
m.09v1_kl_0002,m.09v1_kl,Asian,09v1_kl,0002,48,,09v1_kl
m.03p7nt_0004,m.03p7nt,Asian,03p7nt,0004,22,,03p7nt
m.03p7nt_0005,m.03p7nt,Asian,03p7nt,0005,22,,03p7nt
m.03p7nt_0002,m.03p7nt,Asian,03p7nt,0002,24,,03p7nt
m.03p7nt_0003,m.03p7nt,Asian,03p7nt,0003,23,,03p7nt
m.03p7nt_0001,m.03p7nt,Asian,03p7nt,0001,23,,03p7nt
m.015qxn_0004,m.015qxn,Asian,015qxn,0004,61,,015qxn
m.015qxn_0001,m.015qxn,Asian,015qxn,0001,67,,015qxn
m.015qxn_0003,m.015qxn,Asian,015qxn,0003,52,,015qxn
m.015qxn_0002,m.015qxn,Asian,015qxn,0002,55,,015qxn
m.01g3fb_0001,m.01g3fb,Asian,01g3fb,0001,23,,01g3fb
m.01g3fb_0003,m.01g3fb,Asian,01g3fb,0003,20,,01g3fb
m.01g3fb_0002,m.01g3fb,Asian,01g3fb,0002,22,,01g3fb
m.01g3fb_0004,m.01g3fb,Asian,01g3fb,0004,27,,01g3fb
m.0hq_dr6_0004,m.0hq_dr6,Asian,0hq_dr6,0004,31,,0hq_dr6
m.0hq_dr6_0002,m.0hq_dr6,Asian,0hq_dr6,0002,32,,0hq_dr6
m.0hq_dr6_0003,m.0hq_dr6,Asian,0hq_dr6,0003,34,,0hq_dr6
m.0hq_dr6_0001,m.0hq_dr6,Asian,0hq_dr6,0001,32,,0hq_dr6
m.04svhs_0001,m.04svhs,Asian,04svhs,0001,48,,04svhs
m.04svhs_0002,m.04svhs,Asian,04svhs,0002,63,,04svhs
m.0gh700h_0004,m.0gh700h,Asian,0gh700h,0004,22,,0gh700h
m.0gh700h_0001,m.0gh700h,Asian,0gh700h,0001,28,,0gh700h
m.0gh700h_0002,m.0gh700h,Asian,0gh700h,0002,31,,0gh700h
m.0gh700h_0003,m.0gh700h,Asian,0gh700h,0003,26,,0gh700h
m.01yzlj_0004,m.01yzlj,Asian,01yzlj,0004,38,,01yzlj
m.01yzlj_0001,m.01yzlj,Asian,01yzlj,0001,51,,01yzlj
m.01yzlj_0003,m.01yzlj,Asian,01yzlj,0003,53,,01yzlj
m.01yzlj_0002,m.01yzlj,Asian,01yzlj,0002,44,,01yzlj
m.04dz_h3_0003,m.04dz_h3,Asian,04dz_h3,0003,28,,04dz_h3
m.04dz_h3_0002,m.04dz_h3,Asian,04dz_h3,0002,33,,04dz_h3
m.04dz_h3_0001,m.04dz_h3,Asian,04dz_h3,0001,36,,04dz_h3
m.0h3468_0001,m.0h3468,Asian,0h3468,0001,21,,0h3468
m.0h3468_0002,m.0h3468,Asian,0h3468,0002,21,,0h3468
m.0h3468_0003,m.0h3468,Asian,0h3468,0003,27,,0h3468
m.04mr26_0003,m.04mr26,Asian,04mr26,0003,23,,04mr26
m.04mr26_0002,m.04mr26,Asian,04mr26,0002,24,,04mr26
m.04mr26_0001,m.04mr26,Asian,04mr26,0001,25,,04mr26
m.09sqyk_0003,m.09sqyk,Asian,09sqyk,0003,42,,09sqyk
m.09sqyk_0002,m.09sqyk,Asian,09sqyk,0002,42,,09sqyk
m.09sqyk_0001,m.09sqyk,Asian,09sqyk,0001,38,,09sqyk
m.09sqyk_0005,m.09sqyk,Asian,09sqyk,0005,41,,09sqyk
m.09sqyk_0004,m.09sqyk,Asian,09sqyk,0004,47,,09sqyk
m.09sqyk_0006,m.09sqyk,Asian,09sqyk,0006,33,,09sqyk
m.0db51x_0004,m.0db51x,Asian,0db51x,0004,41,,0db51x
m.0db51x_0005,m.0db51x,Asian,0db51x,0005,58,,0db51x
m.0db51x_0001,m.0db51x,Asian,0db51x,0001,41,,0db51x
m.0db51x_0002,m.0db51x,Asian,0db51x,0002,60,,0db51x
m.0db51x_0003,m.0db51x,Asian,0db51x,0003,46,,0db51x
m.04xcnq_0004,m.04xcnq,Asian,04xcnq,0004,27,,04xcnq
m.04xcnq_0005,m.04xcnq,Asian,04xcnq,0005,37,,04xcnq
m.04xcnq_0001,m.04xcnq,Asian,04xcnq,0001,35,,04xcnq
m.04xcnq_0002,m.04xcnq,Asian,04xcnq,0002,23,,04xcnq
m.04xcnq_0003,m.04xcnq,Asian,04xcnq,0003,21,,04xcnq
m.034z53_0004,m.034z53,Asian,034z53,0004,41,,034z53
m.034z53_0002,m.034z53,Asian,034z53,0002,41,,034z53
m.034z53_0003,m.034z53,Asian,034z53,0003,46,,034z53
m.034z53_0001,m.034z53,Asian,034z53,0001,40,,034z53
m.06_w6xh_0004,m.06_w6xh,Asian,06_w6xh,0004,32,,06_w6xh
m.06_w6xh_0005,m.06_w6xh,Asian,06_w6xh,0005,32,,06_w6xh
m.06_w6xh_0002,m.06_w6xh,Asian,06_w6xh,0002,42,,06_w6xh
m.06_w6xh_0003,m.06_w6xh,Asian,06_w6xh,0003,30,,06_w6xh
m.06_w6xh_0001,m.06_w6xh,Asian,06_w6xh,0001,37,,06_w6xh
m.043kns_0002,m.043kns,Asian,043kns,0002,44,,043kns
m.043kns_0003,m.043kns,Asian,043kns,0003,46,,043kns
m.043kns_0001,m.043kns,Asian,043kns,0001,52,,043kns
m.043kns_0004,m.043kns,Asian,043kns,0004,48,,043kns
m.043kns_0005,m.043kns,Asian,043kns,0005,54,,043kns
m.043kns_0006,m.043kns,Asian,043kns,0006,52,,043kns
m.0k5qvj_0004,m.0k5qvj,Asian,0k5qvj,0004,23,,0k5qvj
m.0k5qvj_0005,m.0k5qvj,Asian,0k5qvj,0005,26,,0k5qvj
m.0k5qvj_0001,m.0k5qvj,Asian,0k5qvj,0001,23,,0k5qvj
m.0k5qvj_0002,m.0k5qvj,Asian,0k5qvj,0002,33,,0k5qvj
m.0k5qvj_0003,m.0k5qvj,Asian,0k5qvj,0003,25,,0k5qvj
m.0410vg_0002,m.0410vg,Asian,0410vg,0002,46,,0410vg
m.0410vg_0003,m.0410vg,Asian,0410vg,0003,51,,0410vg
m.0410vg_0001,m.0410vg,Asian,0410vg,0001,45,,0410vg
m.0410vg_0004,m.0410vg,Asian,0410vg,0004,48,,0410vg
m.0410vg_0005,m.0410vg,Asian,0410vg,0005,46,,0410vg
m.05lq0j_0001,m.05lq0j,Asian,05lq0j,0001,11,10-12,05lq0j
m.05lq0j_0002,m.05lq0j,Asian,05lq0j,0002,18,16-18,05lq0j
m.05lq0j_0003,m.05lq0j,Asian,05lq0j,0003,14,13-15,05lq0j
m.03086y_0001,m.03086y,Asian,03086y,0001,36,,03086y
m.03086y_0002,m.03086y,Asian,03086y,0002,23,,03086y
m.03086y_0003,m.03086y,Asian,03086y,0003,40,,03086y
m.03086y_0004,m.03086y,Asian,03086y,0004,23,,03086y
m.0d2j8v_0002,m.0d2j8v,Asian,0d2j8v,0002,44,,0d2j8v
m.0d2j8v_0003,m.0d2j8v,Asian,0d2j8v,0003,45,,0d2j8v
m.0d2j8v_0001,m.0d2j8v,Asian,0d2j8v,0001,51,,0d2j8v
m.0d2j8v_0004,m.0d2j8v,Asian,0d2j8v,0004,39,,0d2j8v
m.0d2j8v_0005,m.0d2j8v,Asian,0d2j8v,0005,39,,0d2j8v
m.039fs2_0002,m.039fs2,Asian,039fs2,0002,58,,039fs2
m.039fs2_0003,m.039fs2,Asian,039fs2,0003,61,,039fs2
m.039fs2_0001,m.039fs2,Asian,039fs2,0001,56,,039fs2
m.0bf4p4_0001,m.0bf4p4,Asian,0bf4p4,0001,31,,0bf4p4
m.0bf4p4_0002,m.0bf4p4,Asian,0bf4p4,0002,26,,0bf4p4
m.0bf4p4_0003,m.0bf4p4,Asian,0bf4p4,0003,25,,0bf4p4
m.0gc8dzq_0002,m.0gc8dzq,Asian,0gc8dzq,0002,37,,0gc8dzq
m.0gc8dzq_0003,m.0gc8dzq,Asian,0gc8dzq,0003,37,,0gc8dzq
m.0gc8dzq_0001,m.0gc8dzq,Asian,0gc8dzq,0001,27,,0gc8dzq
m.03cz9__0004,m.03cz9_,Asian,03cz9_,0004,41,,03cz9_
m.03cz9__0001,m.03cz9_,Asian,03cz9_,0001,27,,03cz9_
m.03cz9__0003,m.03cz9_,Asian,03cz9_,0003,26,,03cz9_
m.03cz9__0002,m.03cz9_,Asian,03cz9_,0002,38,,03cz9_
m.0h7ln9v_0006,m.0h7ln9v,Asian,0h7ln9v,0006,21,,0h7ln9v
m.0h7ln9v_0004,m.0h7ln9v,Asian,0h7ln9v,0004,21,,0h7ln9v
m.0h7ln9v_0005,m.0h7ln9v,Asian,0h7ln9v,0005,25,,0h7ln9v
m.0h7ln9v_0001,m.0h7ln9v,Asian,0h7ln9v,0001,17,16-18,0h7ln9v
m.0h7ln9v_0002,m.0h7ln9v,Asian,0h7ln9v,0002,22,,0h7ln9v
m.0h7ln9v_0003,m.0h7ln9v,Asian,0h7ln9v,0003,21,,0h7ln9v
m.0rf7x8r_0005,m.0rf7x8r,Asian,0rf7x8r,0005,27,,0rf7x8r
m.0rf7x8r_0004,m.0rf7x8r,Asian,0rf7x8r,0004,26,,0rf7x8r
m.0rf7x8r_0006,m.0rf7x8r,Asian,0rf7x8r,0006,21,,0rf7x8r
m.0rf7x8r_0003,m.0rf7x8r,Asian,0rf7x8r,0003,28,,0rf7x8r
m.0rf7x8r_0002,m.0rf7x8r,Asian,0rf7x8r,0002,33,,0rf7x8r
m.0rf7x8r_0001,m.0rf7x8r,Asian,0rf7x8r,0001,26,,0rf7x8r
m.04gsnkr_0001,m.04gsnkr,Asian,04gsnkr,0001,20,,04gsnkr
m.04gsnkr_0002,m.04gsnkr,Asian,04gsnkr,0002,29,,04gsnkr
m.04gsnkr_0003,m.04gsnkr,Asian,04gsnkr,0003,25,,04gsnkr
m.04gsnkr_0004,m.04gsnkr,Asian,04gsnkr,0004,29,,04gsnkr
m.09g6hcz_0001,m.09g6hcz,Asian,09g6hcz,0001,28,,09g6hcz
m.09g6hcz_0003,m.09g6hcz,Asian,09g6hcz,0003,30,,09g6hcz
m.09g6hcz_0002,m.09g6hcz,Asian,09g6hcz,0002,28,,09g6hcz
m.09g6hcz_0004,m.09g6hcz,Asian,09g6hcz,0004,30,,09g6hcz
m.047pf7n_0004,m.047pf7n,Asian,047pf7n,0004,38,,047pf7n
m.047pf7n_0005,m.047pf7n,Asian,047pf7n,0005,46,,047pf7n
m.047pf7n_0001,m.047pf7n,Asian,047pf7n,0001,41,,047pf7n
m.047pf7n_0002,m.047pf7n,Asian,047pf7n,0002,55,,047pf7n
m.047pf7n_0003,m.047pf7n,Asian,047pf7n,0003,36,,047pf7n
m.06j_6b_0004,m.06j_6b,Asian,06j_6b,0004,40,,06j_6b
m.06j_6b_0001,m.06j_6b,Asian,06j_6b,0001,56,,06j_6b
m.06j_6b_0003,m.06j_6b,Asian,06j_6b,0003,56,,06j_6b
m.06j_6b_0002,m.06j_6b,Asian,06j_6b,0002,35,,06j_6b
m.027x4_k_0001,m.027x4_k,Asian,027x4_k,0001,28,,027x4_k
m.027x4_k_0002,m.027x4_k,Asian,027x4_k,0002,27,,027x4_k
m.027x4_k_0003,m.027x4_k,Asian,027x4_k,0003,23,,027x4_k
m.02pkkkd_0001,m.02pkkkd,Asian,02pkkkd,0001,29,,02pkkkd
m.02pkkkd_0002,m.02pkkkd,Asian,02pkkkd,0002,19,,02pkkkd
m.027t7fw_0004,m.027t7fw,Asian,027t7fw,0004,33,,027t7fw
m.027t7fw_0001,m.027t7fw,Asian,027t7fw,0001,33,,027t7fw
m.027t7fw_0002,m.027t7fw,Asian,027t7fw,0002,29,,027t7fw
m.027t7fw_0003,m.027t7fw,Asian,027t7fw,0003,28,,027t7fw
m.0ffy14_0004,m.0ffy14,Asian,0ffy14,0004,42,,0ffy14
m.0ffy14_0001,m.0ffy14,Asian,0ffy14,0001,53,,0ffy14
m.0ffy14_0002,m.0ffy14,Asian,0ffy14,0002,53,,0ffy14
m.0ffy14_0003,m.0ffy14,Asian,0ffy14,0003,50,,0ffy14
m.02890bv_0001,m.02890bv,Asian,02890bv,0001,61,,02890bv
m.02890bv_0003,m.02890bv,Asian,02890bv,0003,42,,02890bv
m.02890bv_0002,m.02890bv,Asian,02890bv,0002,58,,02890bv
m.02890bv_0005,m.02890bv,Asian,02890bv,0005,36,,02890bv
m.02890bv_0004,m.02890bv,Asian,02890bv,0004,51,,02890bv
m.06w9fq5_0003,m.06w9fq5,Asian,06w9fq5,0003,53,,06w9fq5
m.06w9fq5_0002,m.06w9fq5,Asian,06w9fq5,0002,40,,06w9fq5
m.06w9fq5_0001,m.06w9fq5,Asian,06w9fq5,0001,49,,06w9fq5
m.0cc32s_0003,m.0cc32s,Asian,0cc32s,0003,23,,0cc32s
m.0cc32s_0002,m.0cc32s,Asian,0cc32s,0002,20,,0cc32s
m.0cc32s_0001,m.0cc32s,Asian,0cc32s,0001,33,,0cc32s
m.0h66m24_0001,m.0h66m24,Asian,0h66m24,0001,45,,0h66m24
m.0h66m24_0002,m.0h66m24,Asian,0h66m24,0002,49,,0h66m24
m.0h66m24_0003,m.0h66m24,Asian,0h66m24,0003,51,,0h66m24
m.0h66m24_0004,m.0h66m24,Asian,0h66m24,0004,49,,0h66m24
m.026y8b4_0004,m.026y8b4,Asian,026y8b4,0004,25,,026y8b4
m.026y8b4_0003,m.026y8b4,Asian,026y8b4,0003,23,,026y8b4
m.026y8b4_0002,m.026y8b4,Asian,026y8b4,0002,19,,026y8b4
m.026y8b4_0001,m.026y8b4,Asian,026y8b4,0001,25,,026y8b4
m.08wn73_0001,m.08wn73,Asian,08wn73,0001,28,,08wn73
m.08wn73_0002,m.08wn73,Asian,08wn73,0002,37,,08wn73
m.08wn73_0003,m.08wn73,Asian,08wn73,0003,40,,08wn73
m.08wn73_0004,m.08wn73,Asian,08wn73,0004,26,,08wn73
m.06w4sb2_0001,m.06w4sb2,Asian,06w4sb2,0001,26,,06w4sb2
m.06w4sb2_0002,m.06w4sb2,Asian,06w4sb2,0002,24,,06w4sb2
m.06w4sb2_0003,m.06w4sb2,Asian,06w4sb2,0003,22,,06w4sb2
m.0h95hm0_0001,m.0h95hm0,Asian,0h95hm0,0001,22,,0h95hm0
m.0h95hm0_0002,m.0h95hm0,Asian,0h95hm0,0002,21,,0h95hm0
m.0h95hm0_0003,m.0h95hm0,Asian,0h95hm0,0003,31,,0h95hm0
m.0h95hm0_0004,m.0h95hm0,Asian,0h95hm0,0004,22,,0h95hm0
m.0d5qwl_0003,m.0d5qwl,Asian,0d5qwl,0003,23,,0d5qwl
m.0d5qwl_0002,m.0d5qwl,Asian,0d5qwl,0002,21,,0d5qwl
m.0d5qwl_0001,m.0d5qwl,Asian,0d5qwl,0001,23,,0d5qwl
m.0d5qwl_0004,m.0d5qwl,Asian,0d5qwl,0004,28,,0d5qwl
m.02fxn0_0004,m.02fxn0,Asian,02fxn0,0004,47,,02fxn0
m.02fxn0_0001,m.02fxn0,Asian,02fxn0,0001,56,,02fxn0
m.02fxn0_0002,m.02fxn0,Asian,02fxn0,0002,62,,02fxn0
m.02fxn0_0003,m.02fxn0,Asian,02fxn0,0003,60,,02fxn0
m.043pr74_0001,m.043pr74,Asian,043pr74,0001,27,,043pr74
m.043pr74_0002,m.043pr74,Asian,043pr74,0002,17,16-18,043pr74
m.043pr74_0003,m.043pr74,Asian,043pr74,0003,17,16-18,043pr74
m.043pr74_0004,m.043pr74,Asian,043pr74,0004,23,,043pr74
m.04t93d_0004,m.04t93d,Asian,04t93d,0004,38,,04t93d
m.04t93d_0005,m.04t93d,Asian,04t93d,0005,31,,04t93d
m.04t93d_0006,m.04t93d,Asian,04t93d,0006,41,,04t93d
m.04t93d_0002,m.04t93d,Asian,04t93d,0002,33,,04t93d
m.04t93d_0003,m.04t93d,Asian,04t93d,0003,37,,04t93d
m.04t93d_0001,m.04t93d,Asian,04t93d,0001,30,,04t93d
m.043r6kp_0007,m.043r6kp,Asian,043r6kp,0007,27,,043r6kp
m.043r6kp_0006,m.043r6kp,Asian,043r6kp,0006,31,,043r6kp
m.043r6kp_0004,m.043r6kp,Asian,043r6kp,0004,30,,043r6kp
m.043r6kp_0005,m.043r6kp,Asian,043r6kp,0005,21,,043r6kp
m.043r6kp_0001,m.043r6kp,Asian,043r6kp,0001,32,,043r6kp
m.043r6kp_0002,m.043r6kp,Asian,043r6kp,0002,29,,043r6kp
m.043r6kp_0003,m.043r6kp,Asian,043r6kp,0003,29,,043r6kp
m.04n0gnq_0006,m.04n0gnq,Asian,04n0gnq,0006,64,,04n0gnq
m.04n0gnq_0005,m.04n0gnq,Asian,04n0gnq,0005,61,,04n0gnq
m.04n0gnq_0004,m.04n0gnq,Asian,04n0gnq,0004,68,,04n0gnq
m.04n0gnq_0001,m.04n0gnq,Asian,04n0gnq,0001,62,,04n0gnq
m.04n0gnq_0003,m.04n0gnq,Asian,04n0gnq,0003,58,,04n0gnq
m.04n0gnq_0002,m.04n0gnq,Asian,04n0gnq,0002,62,,04n0gnq
m.03d1zfh_0003,m.03d1zfh,Asian,03d1zfh,0003,54,,03d1zfh
m.03d1zfh_0002,m.03d1zfh,Asian,03d1zfh,0002,47,,03d1zfh
m.03d1zfh_0001,m.03d1zfh,Asian,03d1zfh,0001,46,,03d1zfh
m.0dl7dg_0001,m.0dl7dg,Asian,0dl7dg,0001,27,,0dl7dg
m.0dl7dg_0003,m.0dl7dg,Asian,0dl7dg,0003,28,,0dl7dg
m.0dl7dg_0002,m.0dl7dg,Asian,0dl7dg,0002,30,,0dl7dg
m.0dl7dg_0004,m.0dl7dg,Asian,0dl7dg,0004,31,,0dl7dg
m.03cj7mx_0004,m.03cj7mx,Asian,03cj7mx,0004,50,,03cj7mx
m.03cj7mx_0005,m.03cj7mx,Asian,03cj7mx,0005,39,,03cj7mx
m.03cj7mx_0006,m.03cj7mx,Asian,03cj7mx,0006,49,,03cj7mx
m.03cj7mx_0002,m.03cj7mx,Asian,03cj7mx,0002,56,,03cj7mx
m.03cj7mx_0003,m.03cj7mx,Asian,03cj7mx,0003,49,,03cj7mx
m.03cj7mx_0001,m.03cj7mx,Asian,03cj7mx,0001,47,,03cj7mx
m.02q1ybr_0003,m.02q1ybr,Asian,02q1ybr,0003,31,,02q1ybr
m.02q1ybr_0002,m.02q1ybr,Asian,02q1ybr,0002,33,,02q1ybr
m.02q1ybr_0001,m.02q1ybr,Asian,02q1ybr,0001,36,,02q1ybr
m.03ymb1_0002,m.03ymb1,Asian,03ymb1,0002,24,,03ymb1
m.03ymb1_0003,m.03ymb1,Asian,03ymb1,0003,16,16-18,03ymb1
m.03ymb1_0001,m.03ymb1,Asian,03ymb1,0001,24,,03ymb1
m.03ymb1_0004,m.03ymb1,Asian,03ymb1,0004,16,16-18,03ymb1
m.06z45n_0003,m.06z45n,Asian,06z45n,0003,23,,06z45n
m.06z45n_0002,m.06z45n,Asian,06z45n,0002,28,,06z45n
m.06z45n_0001,m.06z45n,Asian,06z45n,0001,24,,06z45n
m.06z45n_0005,m.06z45n,Asian,06z45n,0005,27,,06z45n
m.06z45n_0004,m.06z45n,Asian,06z45n,0004,26,,06z45n
m.01p3bq_0001,m.01p3bq,Asian,01p3bq,0001,58,,01p3bq
m.01p3bq_0002,m.01p3bq,Asian,01p3bq,0002,52,,01p3bq
m.01p3bq_0003,m.01p3bq,Asian,01p3bq,0003,56,,01p3bq
m.0808_0r_0003,m.0808_0r,Asian,0808_0r,0003,47,,0808_0r
m.0808_0r_0002,m.0808_0r,Asian,0808_0r,0002,41,,0808_0r
m.0808_0r_0001,m.0808_0r,Asian,0808_0r,0001,46,,0808_0r
m.0808_0r_0004,m.0808_0r,Asian,0808_0r,0004,41,,0808_0r
m.0808_0r_0006,m.0808_0r,Asian,0808_0r,0006,47,,0808_0r
m.0m0n428_0001,m.0m0n428,Asian,0m0n428,0001,39,,0m0n428
m.0m0n428_0003,m.0m0n428,Asian,0m0n428,0003,43,,0m0n428
m.0m0n428_0002,m.0m0n428,Asian,0m0n428,0002,34,,0m0n428
m.026c07d_0001,m.026c07d,Asian,026c07d,0001,38,,026c07d
m.026c07d_0002,m.026c07d,Asian,026c07d,0002,30,,026c07d
m.026c07d_0003,m.026c07d,Asian,026c07d,0003,31,,026c07d
m.04n5ffj_0004,m.04n5ffj,Asian,04n5ffj,0004,22,,04n5ffj
m.04n5ffj_0005,m.04n5ffj,Asian,04n5ffj,0005,22,,04n5ffj
m.04n5ffj_0001,m.04n5ffj,Asian,04n5ffj,0001,18,16-18,04n5ffj
m.04n5ffj_0002,m.04n5ffj,Asian,04n5ffj,0002,22,,04n5ffj
m.04n5ffj_0003,m.04n5ffj,Asian,04n5ffj,0003,24,,04n5ffj
m.0db52y_0001,m.0db52y,Asian,0db52y,0001,41,,0db52y
m.0db52y_0003,m.0db52y,Asian,0db52y,0003,30,,0db52y
m.0db52y_0002,m.0db52y,Asian,0db52y,0002,28,,0db52y
m.05r49f_0001,m.05r49f,Asian,05r49f,0001,50,,05r49f
m.05r49f_0003,m.05r49f,Asian,05r49f,0003,48,,05r49f
m.05r49f_0002,m.05r49f,Asian,05r49f,0002,53,,05r49f
m.05r49f_0004,m.05r49f,Asian,05r49f,0004,49,,05r49f
m.04zvnl5_0001,m.04zvnl5,Asian,04zvnl5,0001,36,,04zvnl5
m.04zvnl5_0003,m.04zvnl5,Asian,04zvnl5,0003,29,,04zvnl5
m.04zvnl5_0002,m.04zvnl5,Asian,04zvnl5,0002,47,,04zvnl5
m.0gdlx1x_0002,m.0gdlx1x,Asian,0gdlx1x,0002,46,,0gdlx1x
m.0gdlx1x_0003,m.0gdlx1x,Asian,0gdlx1x,0003,49,,0gdlx1x
m.0gdlx1x_0001,m.0gdlx1x,Asian,0gdlx1x,0001,42,,0gdlx1x
m.0gdlx1x_0004,m.0gdlx1x,Asian,0gdlx1x,0004,55,,0gdlx1x
m.047bngh_0001,m.047bngh,Asian,047bngh,0001,31,,047bngh
m.047bngh_0003,m.047bngh,Asian,047bngh,0003,32,,047bngh
m.047bngh_0002,m.047bngh,Asian,047bngh,0002,37,,047bngh
m.05b4xvt_0004,m.05b4xvt,Asian,05b4xvt,0004,23,,05b4xvt
m.05b4xvt_0003,m.05b4xvt,Asian,05b4xvt,0003,26,,05b4xvt
m.05b4xvt_0002,m.05b4xvt,Asian,05b4xvt,0002,25,,05b4xvt
m.05b4xvt_0001,m.05b4xvt,Asian,05b4xvt,0001,24,,05b4xvt
m.05f4w4t_0002,m.05f4w4t,Asian,05f4w4t,0002,32,,05f4w4t
m.05f4w4t_0003,m.05f4w4t,Asian,05f4w4t,0003,28,,05f4w4t
