files_list,image_name,enrolled,identity_name,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,children_agegroup
Caucasian_441/Caucasian_441_3.png,Caucasian_441_3,enrolled,Caucasian_441,Caucasian,2,Caucasian_441,26.0,98.0,99.0,100.0,1-3
Caucasian_441/Caucasian_441_7.png,Caucasian_441_7,enrolled,Caucasian_441,Caucasian,1,Caucasian_441,27.0,100.0,100.0,100.0,1-3
Caucasian_443/Caucasian_443_36.png,Caucasian_443_36,enrolled,Caucasian_443,Caucasian,10,Caucasian_443,30.0,94.0,100.0,100.0,10-12
Caucasian_443/Caucasian_443_41.png,Caucasian_443_41,enrolled,Caucasian_443,Caucasian,10,Caucasian_443,24.0,99.0,100.0,100.0,10-12
Caucasian_444/Caucasian_444_23.png,Caucasian_444_23,enrolled,Caucasian_444,Caucasian,8,Caucasian_444,41.0,99.0,92.0,100.0,7-9
Caucasian_444/Caucasian_444_43.png,Caucasian_444_43,enrolled,Caucasian_444,Caucasian,9,Caucasian_444,26.0,49.0,96.0,100.0,7-9
Caucasian_444/Caucasian_444_70.png,Caucasian_444_70,enrolled,Caucasian_444,Caucasian,7,Caucasian_444,18.0,100.0,92.0,100.0,7-9
Caucasian_444/Caucasian_444_86.png,Caucasian_444_86,enrolled,Caucasian_444,Caucasian,9,Caucasian_444,9.0,100.0,81.0,100.0,7-9
Caucasian_444/Caucasian_444_96.png,Caucasian_444_96,enrolled,Caucasian_444,Caucasian,9,Caucasian_444,27.0,100.0,99.0,100.0,7-9
Caucasian_445/Caucasian_445_20.png,Caucasian_445_20,enrolled,Caucasian_445,Caucasian,8,Caucasian_445,7.0,97.0,97.0,100.0,7-9
Caucasian_445/Caucasian_445_34.png,Caucasian_445_34,enrolled,Caucasian_445,Caucasian,3,Caucasian_445,32.0,99.0,98.0,100.0,1-3
Caucasian_445/Caucasian_445_49.png,Caucasian_445_49,enrolled,Caucasian_445,Caucasian,4,Caucasian_445,25.0,94.0,94.0,100.0,4-6
Caucasian_445/Caucasian_445_75.png,Caucasian_445_75,enrolled,Caucasian_445,Caucasian,7,Caucasian_445,46.0,100.0,98.0,100.0,7-9
Caucasian_445/Caucasian_445_81.png,Caucasian_445_81,enrolled,Caucasian_445,Caucasian,7,Caucasian_445,45.0,100.0,98.0,100.0,7-9
Caucasian_445/Caucasian_445_94.png,Caucasian_445_94,enrolled,Caucasian_445,Caucasian,7,Caucasian_445,32.0,97.0,100.0,100.0,7-9
Caucasian_446/Caucasian_446_15.png,Caucasian_446_15,enrolled,Caucasian_446,Caucasian,10,Caucasian_446,3.0,99.0,98.0,100.0,10-12
Caucasian_446/Caucasian_446_24.png,Caucasian_446_24,enrolled,Caucasian_446,Caucasian,7,Caucasian_446,41.0,99.0,99.0,100.0,7-9
Caucasian_447/Caucasian_447_32.png,Caucasian_447_32,enrolled,Caucasian_447,Caucasian,4,Caucasian_447,23.0,100.0,95.0,100.0,4-6
Caucasian_447/Caucasian_447_53.png,Caucasian_447_53,enrolled,Caucasian_447,Caucasian,6,Caucasian_447,15.0,99.0,100.0,100.0,4-6
Caucasian_448/Caucasian_448_13.png,Caucasian_448_13,enrolled,Caucasian_448,Caucasian,2,Caucasian_448,14.0,97.0,100.0,100.0,1-3
Caucasian_449/Caucasian_449_17.png,Caucasian_449_17,enrolled,Caucasian_449,Caucasian,2,Caucasian_449,20.0,92.0,100.0,100.0,1-3
Caucasian_449/Caucasian_449_48.png,Caucasian_449_48,enrolled,Caucasian_449,Caucasian,4,Caucasian_449,9.0,99.0,96.0,100.0,4-6
Caucasian_45/Caucasian_45_30.png,Caucasian_45_30,enrolled,Caucasian_45,Caucasian,2,Caucasian_45,42.0,99.0,99.0,100.0,1-3
Caucasian_45/Caucasian_45_5.png,Caucasian_45_5,enrolled,Caucasian_45,Caucasian,4,Caucasian_45,20.0,98.0,100.0,100.0,4-6
Caucasian_450/Caucasian_450_11.png,Caucasian_450_11,enrolled,Caucasian_450,Caucasian,8,Caucasian_450,22.0,96.0,100.0,100.0,7-9
Caucasian_450/Caucasian_450_18.png,Caucasian_450_18,enrolled,Caucasian_450,Caucasian,10,Caucasian_450,17.0,97.0,98.0,100.0,10-12
Caucasian_450/Caucasian_450_19.png,Caucasian_450_19,enrolled,Caucasian_450,Caucasian,8,Caucasian_450,21.0,99.0,96.0,100.0,7-9
Caucasian_451/Caucasian_451_10.png,Caucasian_451_10,enrolled,Caucasian_451,Caucasian,1,Caucasian_451,22.0,100.0,99.0,100.0,1-3
Caucasian_451/Caucasian_451_11.png,Caucasian_451_11,enrolled,Caucasian_451,Caucasian,3,Caucasian_451,26.0,100.0,95.0,100.0,1-3
Caucasian_451/Caucasian_451_3.png,Caucasian_451_3,enrolled,Caucasian_451,Caucasian,3,Caucasian_451,25.0,82.0,96.0,100.0,1-3
Caucasian_451/Caucasian_451_30.png,Caucasian_451_30,enrolled,Caucasian_451,Caucasian,3,Caucasian_451,23.0,100.0,100.0,100.0,1-3
Caucasian_451/Caucasian_451_31.png,Caucasian_451_31,enrolled,Caucasian_451,Caucasian,3,Caucasian_451,14.0,90.0,97.0,100.0,1-3
Caucasian_452/Caucasian_452_1.png,Caucasian_452_1,enrolled,Caucasian_452,Caucasian,2,Caucasian_452,16.0,97.0,100.0,100.0,1-3
Caucasian_452/Caucasian_452_2.png,Caucasian_452_2,enrolled,Caucasian_452,Caucasian,2,Caucasian_452,7.0,99.0,99.0,100.0,1-3
Caucasian_452/Caucasian_452_4.png,Caucasian_452_4,enrolled,Caucasian_452,Caucasian,1,Caucasian_452,9.0,95.0,97.0,100.0,1-3
Caucasian_453/Caucasian_453_31.png,Caucasian_453_31,enrolled,Caucasian_453,Caucasian,6,Caucasian_453,57.0,96.0,98.0,100.0,4-6
Caucasian_453/Caucasian_453_45.png,Caucasian_453_45,enrolled,Caucasian_453,Caucasian,4,Caucasian_453,37.0,100.0,99.0,100.0,4-6
Caucasian_453/Caucasian_453_48.png,Caucasian_453_48,enrolled,Caucasian_453,Caucasian,11,Caucasian_453,14.0,92.0,93.0,99.0,10-12
Caucasian_455/Caucasian_455_11.png,Caucasian_455_11,enrolled,Caucasian_455,Caucasian,1,Caucasian_455,12.0,99.0,98.0,100.0,1-3
Caucasian_455/Caucasian_455_13.png,Caucasian_455_13,enrolled,Caucasian_455,Caucasian,5,Caucasian_455,9.0,99.0,100.0,100.0,4-6
Caucasian_456/Caucasian_456_18.png,Caucasian_456_18,enrolled,Caucasian_456,Caucasian,1,Caucasian_456,12.0,95.0,96.0,100.0,1-3
Caucasian_457/Caucasian_457_1.png,Caucasian_457_1,enrolled,Caucasian_457,Caucasian,4,Caucasian_457,74.0,100.0,100.0,100.0,4-6
Caucasian_457/Caucasian_457_3.png,Caucasian_457_3,enrolled,Caucasian_457,Caucasian,4,Caucasian_457,53.0,97.0,97.0,100.0,4-6
Caucasian_458/Caucasian_458_21.png,Caucasian_458_21,enrolled,Caucasian_458,Caucasian,11,Caucasian_458,24.0,98.0,99.0,100.0,10-12
Caucasian_458/Caucasian_458_35.png,Caucasian_458_35,enrolled,Caucasian_458,Caucasian,14,Caucasian_458,26.0,100.0,91.0,100.0,13-15
Caucasian_458/Caucasian_458_81.png,Caucasian_458_81,enrolled,Caucasian_458,Caucasian,11,Caucasian_458,70.0,100.0,100.0,100.0,10-12
Caucasian_458/Caucasian_458_98.png,Caucasian_458_98,enrolled,Caucasian_458,Caucasian,8,Caucasian_458,70.0,100.0,100.0,100.0,7-9
Caucasian_459/Caucasian_459_0.png,Caucasian_459_0,enrolled,Caucasian_459,Caucasian,7,Caucasian_459,17.0,100.0,100.0,100.0,7-9
Caucasian_459/Caucasian_459_8.png,Caucasian_459_8,enrolled,Caucasian_459,Caucasian,7,Caucasian_459,28.0,100.0,98.0,100.0,7-9
Caucasian_460/Caucasian_460_0.png,Caucasian_460_0,enrolled,Caucasian_460,Caucasian,1,Caucasian_460,13.0,100.0,100.0,100.0,1-3
Caucasian_461/Caucasian_461_73.png,Caucasian_461_73,enrolled,Caucasian_461,Caucasian,2,Caucasian_461,16.0,91.0,98.0,100.0,1-3
Caucasian_461/Caucasian_461_77.png,Caucasian_461_77,enrolled,Caucasian_461,Caucasian,1,Caucasian_461,5.0,99.0,100.0,100.0,1-3
Caucasian_461/Caucasian_461_85.png,Caucasian_461_85,enrolled,Caucasian_461,Caucasian,2,Caucasian_461,16.0,100.0,100.0,100.0,1-3
Caucasian_461/Caucasian_461_86.png,Caucasian_461_86,enrolled,Caucasian_461,Caucasian,5,Caucasian_461,8.0,85.0,98.0,100.0,4-6
Caucasian_462/Caucasian_462_2.png,Caucasian_462_2,enrolled,Caucasian_462,Caucasian,9,Caucasian_462,68.0,100.0,97.0,100.0,7-9
Caucasian_462/Caucasian_462_32.png,Caucasian_462_32,enrolled,Caucasian_462,Caucasian,15,Caucasian_462,16.0,74.0,90.0,100.0,13-15
Caucasian_462/Caucasian_462_39.png,Caucasian_462_39,enrolled,Caucasian_462,Caucasian,10,Caucasian_462,72.0,96.0,100.0,100.0,10-12
Caucasian_462/Caucasian_462_45.png,Caucasian_462_45,enrolled,Caucasian_462,Caucasian,12,Caucasian_462,55.0,97.0,94.0,100.0,10-12
Caucasian_463/Caucasian_463_10.png,Caucasian_463_10,enrolled,Caucasian_463,Caucasian,14,Caucasian_463,3.0,93.0,97.0,99.0,13-15
Caucasian_463/Caucasian_463_2.png,Caucasian_463_2,enrolled,Caucasian_463,Caucasian,7,Caucasian_463,21.0,100.0,96.0,100.0,7-9
Caucasian_463/Caucasian_463_7.png,Caucasian_463_7,enrolled,Caucasian_463,Caucasian,10,Caucasian_463,18.0,100.0,86.0,100.0,10-12
Caucasian_464/Caucasian_464_10.png,Caucasian_464_10,enrolled,Caucasian_464,Caucasian,4,Caucasian_464,10.0,99.0,96.0,100.0,4-6
Caucasian_464/Caucasian_464_20.png,Caucasian_464_20,enrolled,Caucasian_464,Caucasian,4,Caucasian_464,11.0,100.0,96.0,100.0,4-6
Caucasian_464/Caucasian_464_22.png,Caucasian_464_22,enrolled,Caucasian_464,Caucasian,4,Caucasian_464,18.0,95.0,96.0,100.0,4-6
Caucasian_465/Caucasian_465_2.png,Caucasian_465_2,enrolled,Caucasian_465,Caucasian,7,Caucasian_465,8.0,82.0,100.0,100.0,7-9
Caucasian_465/Caucasian_465_4.png,Caucasian_465_4,enrolled,Caucasian_465,Caucasian,4,Caucasian_465,23.0,99.0,91.0,99.0,4-6
Caucasian_466/Caucasian_466_15.png,Caucasian_466_15,enrolled,Caucasian_466,Caucasian,2,Caucasian_466,21.0,97.0,100.0,100.0,1-3
Caucasian_466/Caucasian_466_17.png,Caucasian_466_17,enrolled,Caucasian_466,Caucasian,1,Caucasian_466,11.0,99.0,98.0,100.0,1-3
Caucasian_466/Caucasian_466_4.png,Caucasian_466_4,enrolled,Caucasian_466,Caucasian,1,Caucasian_466,7.0,94.0,100.0,100.0,1-3
Caucasian_466/Caucasian_466_78.png,Caucasian_466_78,enrolled,Caucasian_466,Caucasian,4,Caucasian_466,18.0,99.0,100.0,100.0,4-6
Caucasian_467/Caucasian_467_16.png,Caucasian_467_16,enrolled,Caucasian_467,Caucasian,5,Caucasian_467,23.0,99.0,100.0,100.0,4-6
Caucasian_467/Caucasian_467_21.png,Caucasian_467_21,enrolled,Caucasian_467,Caucasian,6,Caucasian_467,22.0,100.0,96.0,100.0,4-6
Caucasian_467/Caucasian_467_3.png,Caucasian_467_3,enrolled,Caucasian_467,Caucasian,3,Caucasian_467,19.0,100.0,99.0,100.0,1-3
Caucasian_468/Caucasian_468_18.png,Caucasian_468_18,enrolled,Caucasian_468,Caucasian,3,Caucasian_468,23.0,100.0,100.0,100.0,1-3
Caucasian_468/Caucasian_468_3.png,Caucasian_468_3,enrolled,Caucasian_468,Caucasian,3,Caucasian_468,7.0,100.0,84.0,100.0,1-3
Caucasian_469/Caucasian_469_3.png,Caucasian_469_3,enrolled,Caucasian_469,Caucasian,2,Caucasian_469,7.0,99.0,99.0,100.0,1-3
Caucasian_469/Caucasian_469_9.png,Caucasian_469_9,enrolled,Caucasian_469,Caucasian,2,Caucasian_469,11.0,100.0,100.0,100.0,1-3
Caucasian_47/Caucasian_47_13.png,Caucasian_47_13,enrolled,Caucasian_47,Caucasian,3,Caucasian_47,37.0,95.0,100.0,100.0,1-3
Caucasian_47/Caucasian_47_43.png,Caucasian_47_43,enrolled,Caucasian_47,Caucasian,5,Caucasian_47,20.0,98.0,96.0,100.0,4-6
Caucasian_47/Caucasian_47_50.png,Caucasian_47_50,enrolled,Caucasian_47,Caucasian,12,Caucasian_47,13.0,63.0,85.0,97.0,10-12
Caucasian_47/Caucasian_47_53.png,Caucasian_47_53,enrolled,Caucasian_47,Caucasian,5,Caucasian_47,37.0,98.0,92.0,100.0,4-6
Caucasian_47/Caucasian_47_61.png,Caucasian_47_61,enrolled,Caucasian_47,Caucasian,6,Caucasian_47,16.0,59.0,100.0,100.0,4-6
Caucasian_470/Caucasian_470_21.png,Caucasian_470_21,enrolled,Caucasian_470,Caucasian,3,Caucasian_470,7.0,75.0,100.0,100.0,1-3
Caucasian_470/Caucasian_470_4.png,Caucasian_470_4,enrolled,Caucasian_470,Caucasian,2,Caucasian_470,7.0,99.0,100.0,100.0,1-3
Caucasian_471/Caucasian_471_37.png,Caucasian_471_37,enrolled,Caucasian_471,Caucasian,4,Caucasian_471,12.0,99.0,100.0,100.0,4-6
Caucasian_471/Caucasian_471_51.png,Caucasian_471_51,enrolled,Caucasian_471,Caucasian,2,Caucasian_471,14.0,100.0,97.0,100.0,1-3
Caucasian_471/Caucasian_471_54.png,Caucasian_471_54,enrolled,Caucasian_471,Caucasian,4,Caucasian_471,8.0,87.0,97.0,99.0,4-6
Caucasian_471/Caucasian_471_86.png,Caucasian_471_86,enrolled,Caucasian_471,Caucasian,2,Caucasian_471,14.0,100.0,100.0,100.0,1-3
Caucasian_472/Caucasian_472_18.png,Caucasian_472_18,enrolled,Caucasian_472,Caucasian,3,Caucasian_472,19.0,99.0,100.0,100.0,1-3
Caucasian_472/Caucasian_472_28.png,Caucasian_472_28,enrolled,Caucasian_472,Caucasian,2,Caucasian_472,24.0,100.0,100.0,100.0,1-3
Caucasian_472/Caucasian_472_32.png,Caucasian_472_32,enrolled,Caucasian_472,Caucasian,2,Caucasian_472,18.0,98.0,93.0,100.0,1-3
Caucasian_473/Caucasian_473_12.png,Caucasian_473_12,enrolled,Caucasian_473,Caucasian,4,Caucasian_473,13.0,98.0,99.0,100.0,4-6
Caucasian_473/Caucasian_473_2.png,Caucasian_473_2,enrolled,Caucasian_473,Caucasian,3,Caucasian_473,32.0,100.0,98.0,100.0,1-3
Caucasian_474/Caucasian_474_34.png,Caucasian_474_34,enrolled,Caucasian_474,Caucasian,2,Caucasian_474,8.0,84.0,89.0,98.0,1-3
Caucasian_474/Caucasian_474_40.png,Caucasian_474_40,enrolled,Caucasian_474,Caucasian,2,Caucasian_474,8.0,100.0,98.0,100.0,1-3
Caucasian_476/Caucasian_476_18.png,Caucasian_476_18,enrolled,Caucasian_476,Caucasian,8,Caucasian_476,34.0,100.0,94.0,100.0,7-9
Caucasian_476/Caucasian_476_22.png,Caucasian_476_22,enrolled,Caucasian_476,Caucasian,11,Caucasian_476,9.0,88.0,91.0,100.0,10-12
Caucasian_480/Caucasian_480_0.png,Caucasian_480_0,enrolled,Caucasian_480,Caucasian,4,Caucasian_480,13.0,99.0,100.0,99.0,4-6
Caucasian_480/Caucasian_480_19.png,Caucasian_480_19,enrolled,Caucasian_480,Caucasian,6,Caucasian_480,16.0,99.0,98.0,100.0,4-6
Caucasian_480/Caucasian_480_20.png,Caucasian_480_20,enrolled,Caucasian_480,Caucasian,8,Caucasian_480,11.0,86.0,97.0,100.0,7-9
Caucasian_480/Caucasian_480_22.png,Caucasian_480_22,enrolled,Caucasian_480,Caucasian,5,Caucasian_480,19.0,99.0,100.0,100.0,4-6
Caucasian_481/Caucasian_481_107.png,Caucasian_481_107,enrolled,Caucasian_481,Caucasian,9,Caucasian_481,46.0,98.0,100.0,100.0,7-9
Caucasian_481/Caucasian_481_207.png,Caucasian_481_207,enrolled,Caucasian_481,Caucasian,12,Caucasian_481,26.0,79.0,97.0,100.0,10-12
Caucasian_482/Caucasian_482_15.png,Caucasian_482_15,enrolled,Caucasian_482,Caucasian,4,Caucasian_482,8.0,98.0,99.0,100.0,4-6
Caucasian_482/Caucasian_482_9.png,Caucasian_482_9,enrolled,Caucasian_482,Caucasian,6,Caucasian_482,8.0,80.0,99.0,100.0,4-6
Caucasian_483/Caucasian_483_26.png,Caucasian_483_26,enrolled,Caucasian_483,Caucasian,2,Caucasian_483,4.0,91.0,100.0,100.0,1-3
Caucasian_483/Caucasian_483_5.png,Caucasian_483_5,enrolled,Caucasian_483,Caucasian,1,Caucasian_483,8.0,100.0,98.0,100.0,1-3
Caucasian_484/Caucasian_484_19.png,Caucasian_484_19,enrolled,Caucasian_484,Caucasian,12,Caucasian_484,47.0,100.0,100.0,100.0,10-12
Caucasian_484/Caucasian_484_41.png,Caucasian_484_41,enrolled,Caucasian_484,Caucasian,11,Caucasian_484,31.0,80.0,100.0,100.0,10-12
Caucasian_485/Caucasian_485_12.png,Caucasian_485_12,enrolled,Caucasian_485,Caucasian,8,Caucasian_485,22.0,97.0,98.0,100.0,7-9
Caucasian_485/Caucasian_485_13.png,Caucasian_485_13,enrolled,Caucasian_485,Caucasian,4,Caucasian_485,31.0,99.0,98.0,100.0,4-6
Caucasian_485/Caucasian_485_7.png,Caucasian_485_7,enrolled,Caucasian_485,Caucasian,4,Caucasian_485,16.0,100.0,100.0,100.0,4-6
Caucasian_486/Caucasian_486_0.png,Caucasian_486_0,enrolled,Caucasian_486,Caucasian,1,Caucasian_486,13.0,100.0,99.0,100.0,1-3
Caucasian_486/Caucasian_486_6.png,Caucasian_486_6,enrolled,Caucasian_486,Caucasian,2,Caucasian_486,6.0,99.0,100.0,100.0,1-3
Caucasian_487/Caucasian_487_108.png,Caucasian_487_108,enrolled,Caucasian_487,Caucasian,11,Caucasian_487,33.0,98.0,95.0,100.0,10-12
Caucasian_487/Caucasian_487_70.png,Caucasian_487_70,enrolled,Caucasian_487,Caucasian,9,Caucasian_487,54.0,100.0,94.0,100.0,7-9
Caucasian_487/Caucasian_487_83.png,Caucasian_487_83,enrolled,Caucasian_487,Caucasian,9,Caucasian_487,27.0,100.0,93.0,100.0,7-9
Caucasian_488/Caucasian_488_44.png,Caucasian_488_44,enrolled,Caucasian_488,Caucasian,2,Caucasian_488,10.0,92.0,99.0,100.0,1-3
Caucasian_488/Caucasian_488_46.png,Caucasian_488_46,enrolled,Caucasian_488,Caucasian,1,Caucasian_488,25.0,100.0,100.0,100.0,1-3
Caucasian_488/Caucasian_488_50.png,Caucasian_488_50,enrolled,Caucasian_488,Caucasian,3,Caucasian_488,7.0,85.0,100.0,100.0,1-3
Caucasian_488/Caucasian_488_82.png,Caucasian_488_82,enrolled,Caucasian_488,Caucasian,2,Caucasian_488,27.0,99.0,96.0,100.0,1-3
Caucasian_49/Caucasian_49_13.png,Caucasian_49_13,enrolled,Caucasian_49,Caucasian,3,Caucasian_49,29.0,98.0,84.0,100.0,1-3
Caucasian_49/Caucasian_49_16.png,Caucasian_49_16,enrolled,Caucasian_49,Caucasian,4,Caucasian_49,21.0,100.0,84.0,100.0,4-6
Caucasian_49/Caucasian_49_18.png,Caucasian_49_18,enrolled,Caucasian_49,Caucasian,11,Caucasian_49,5.0,93.0,73.0,100.0,10-12
Caucasian_490/Caucasian_490_5.png,Caucasian_490_5,enrolled,Caucasian_490,Caucasian,1,Caucasian_490,13.0,97.0,99.0,100.0,1-3
Caucasian_492/Caucasian_492_1.png,Caucasian_492_1,enrolled,Caucasian_492,Caucasian,1,Caucasian_492,14.0,100.0,99.0,99.0,1-3
Caucasian_492/Caucasian_492_6.png,Caucasian_492_6,enrolled,Caucasian_492,Caucasian,1,Caucasian_492,13.0,97.0,97.0,100.0,1-3
Caucasian_493/Caucasian_493_14.png,Caucasian_493_14,enrolled,Caucasian_493,Caucasian,7,Caucasian_493,55.0,99.0,96.0,100.0,7-9
Caucasian_493/Caucasian_493_33.png,Caucasian_493_33,enrolled,Caucasian_493,Caucasian,6,Caucasian_493,45.0,100.0,96.0,100.0,4-6
Caucasian_493/Caucasian_493_39.png,Caucasian_493_39,enrolled,Caucasian_493,Caucasian,6,Caucasian_493,13.0,100.0,93.0,100.0,4-6
Caucasian_493/Caucasian_493_6.png,Caucasian_493_6,enrolled,Caucasian_493,Caucasian,7,Caucasian_493,51.0,99.0,98.0,100.0,7-9
Caucasian_494/Caucasian_494_26.png,Caucasian_494_26,enrolled,Caucasian_494,Caucasian,2,Caucasian_494,16.0,100.0,99.0,100.0,1-3
Caucasian_494/Caucasian_494_45.png,Caucasian_494_45,enrolled,Caucasian_494,Caucasian,3,Caucasian_494,11.0,98.0,100.0,100.0,1-3
Caucasian_494/Caucasian_494_49.png,Caucasian_494_49,enrolled,Caucasian_494,Caucasian,5,Caucasian_494,8.0,65.0,96.0,100.0,4-6
Caucasian_494/Caucasian_494_63.png,Caucasian_494_63,enrolled,Caucasian_494,Caucasian,3,Caucasian_494,31.0,98.0,98.0,100.0,1-3
Caucasian_495/Caucasian_495_1.png,Caucasian_495_1,enrolled,Caucasian_495,Caucasian,1,Caucasian_495,7.0,96.0,100.0,100.0,1-3
Caucasian_495/Caucasian_495_2.png,Caucasian_495_2,enrolled,Caucasian_495,Caucasian,1,Caucasian_495,7.0,100.0,100.0,100.0,1-3
Caucasian_495/Caucasian_495_5.png,Caucasian_495_5,enrolled,Caucasian_495,Caucasian,2,Caucasian_495,14.0,98.0,100.0,100.0,1-3
Caucasian_496/Caucasian_496_23.png,Caucasian_496_23,enrolled,Caucasian_496,Caucasian,11,Caucasian_496,22.0,100.0,97.0,100.0,10-12
Caucasian_496/Caucasian_496_24.png,Caucasian_496_24,enrolled,Caucasian_496,Caucasian,10,Caucasian_496,37.0,100.0,97.0,100.0,10-12
Caucasian_496/Caucasian_496_30.png,Caucasian_496_30,enrolled,Caucasian_496,Caucasian,10,Caucasian_496,35.0,100.0,98.0,100.0,10-12
Caucasian_496/Caucasian_496_38.png,Caucasian_496_38,enrolled,Caucasian_496,Caucasian,11,Caucasian_496,45.0,100.0,99.0,100.0,10-12
Caucasian_499/Caucasian_499_10.png,Caucasian_499_10,enrolled,Caucasian_499,Caucasian,7,Caucasian_499,13.0,99.0,100.0,100.0,7-9
Caucasian_499/Caucasian_499_11.png,Caucasian_499_11,enrolled,Caucasian_499,Caucasian,7,Caucasian_499,13.0,100.0,100.0,100.0,7-9
Caucasian_499/Caucasian_499_28.png,Caucasian_499_28,enrolled,Caucasian_499,Caucasian,7,Caucasian_499,13.0,100.0,99.0,100.0,7-9
Caucasian_499/Caucasian_499_39.png,Caucasian_499_39,enrolled,Caucasian_499,Caucasian,10,Caucasian_499,6.0,89.0,69.0,99.0,10-12
Caucasian_5/Caucasian_5_26.png,Caucasian_5_26,enrolled,Caucasian_5,Caucasian,4,Caucasian_5,22.0,94.0,93.0,99.0,4-6
Caucasian_5/Caucasian_5_29.png,Caucasian_5_29,enrolled,Caucasian_5,Caucasian,3,Caucasian_5,19.0,99.0,99.0,100.0,1-3
Caucasian_50/Caucasian_50_29.png,Caucasian_50_29,enrolled,Caucasian_50,Caucasian,1,Caucasian_50,9.0,99.0,91.0,100.0,1-3
Caucasian_50/Caucasian_50_44.png,Caucasian_50_44,enrolled,Caucasian_50,Caucasian,4,Caucasian_50,13.0,76.0,99.0,100.0,4-6
Caucasian_50/Caucasian_50_50.png,Caucasian_50_50,enrolled,Caucasian_50,Caucasian,1,Caucasian_50,13.0,98.0,88.0,100.0,1-3
Caucasian_50/Caucasian_50_6.png,Caucasian_50_6,enrolled,Caucasian_50,Caucasian,1,Caucasian_50,11.0,100.0,99.0,100.0,1-3
Caucasian_50/Caucasian_50_61.png,Caucasian_50_61,enrolled,Caucasian_50,Caucasian,2,Caucasian_50,11.0,95.0,100.0,100.0,1-3
Caucasian_500/Caucasian_500_11.png,Caucasian_500_11,enrolled,Caucasian_500,Caucasian,14,Caucasian_500,3.0,98.0,89.0,100.0,13-15
Caucasian_500/Caucasian_500_16.png,Caucasian_500_16,enrolled,Caucasian_500,Caucasian,8,Caucasian_500,34.0,100.0,86.0,100.0,7-9
Caucasian_500/Caucasian_500_18.png,Caucasian_500_18,enrolled,Caucasian_500,Caucasian,14,Caucasian_500,4.0,95.0,89.0,100.0,13-15
Caucasian_500/Caucasian_500_6.png,Caucasian_500_6,enrolled,Caucasian_500,Caucasian,13,Caucasian_500,19.0,86.0,99.0,100.0,13-15
Caucasian_502/Caucasian_502_13.png,Caucasian_502_13,enrolled,Caucasian_502,Caucasian,6,Caucasian_502,6.0,99.0,100.0,100.0,4-6
Caucasian_502/Caucasian_502_17.png,Caucasian_502_17,enrolled,Caucasian_502,Caucasian,7,Caucasian_502,15.0,100.0,99.0,100.0,7-9
Caucasian_502/Caucasian_502_24.png,Caucasian_502_24,enrolled,Caucasian_502,Caucasian,9,Caucasian_502,20.0,100.0,94.0,100.0,7-9
Caucasian_502/Caucasian_502_38.png,Caucasian_502_38,enrolled,Caucasian_502,Caucasian,7,Caucasian_502,24.0,99.0,95.0,100.0,7-9
Caucasian_502/Caucasian_502_8.png,Caucasian_502_8,enrolled,Caucasian_502,Caucasian,6,Caucasian_502,5.0,100.0,84.0,100.0,4-6
Caucasian_503/Caucasian_503_16.png,Caucasian_503_16,enrolled,Caucasian_503,Caucasian,7,Caucasian_503,17.0,100.0,100.0,98.0,7-9
Caucasian_503/Caucasian_503_68.png,Caucasian_503_68,enrolled,Caucasian_503,Caucasian,11,Caucasian_503,26.0,98.0,95.0,100.0,10-12
Caucasian_504/Caucasian_504_1.png,Caucasian_504_1,enrolled,Caucasian_504,Caucasian,3,Caucasian_504,7.0,100.0,99.0,100.0,1-3
Caucasian_504/Caucasian_504_2.png,Caucasian_504_2,enrolled,Caucasian_504,Caucasian,2,Caucasian_504,13.0,100.0,99.0,100.0,1-3
Caucasian_505/Caucasian_505_4.png,Caucasian_505_4,enrolled,Caucasian_505,Caucasian,5,Caucasian_505,19.0,94.0,93.0,99.0,4-6
Caucasian_508/Caucasian_508_0.png,Caucasian_508_0,enrolled,Caucasian_508,Caucasian,1,Caucasian_508,9.0,99.0,92.0,100.0,1-3
Caucasian_508/Caucasian_508_3.png,Caucasian_508_3,enrolled,Caucasian_508,Caucasian,1,Caucasian_508,10.0,100.0,100.0,100.0,1-3
Caucasian_509/Caucasian_509_0.png,Caucasian_509_0,enrolled,Caucasian_509,Caucasian,4,Caucasian_509,13.0,98.0,95.0,100.0,4-6
Caucasian_509/Caucasian_509_3.png,Caucasian_509_3,enrolled,Caucasian_509,Caucasian,8,Caucasian_509,14.0,91.0,96.0,100.0,7-9
Caucasian_509/Caucasian_509_40.png,Caucasian_509_40,enrolled,Caucasian_509,Caucasian,7,Caucasian_509,21.0,97.0,97.0,100.0,7-9
Caucasian_51/Caucasian_51_16.png,Caucasian_51_16,enrolled,Caucasian_51,Caucasian,1,Caucasian_51,22.0,80.0,99.0,100.0,1-3
Caucasian_51/Caucasian_51_42.png,Caucasian_51_42,enrolled,Caucasian_51,Caucasian,2,Caucasian_51,27.0,98.0,99.0,100.0,1-3
Caucasian_510/Caucasian_510_37.png,Caucasian_510_37,enrolled,Caucasian_510,Caucasian,3,Caucasian_510,5.0,99.0,94.0,100.0,1-3
Caucasian_510/Caucasian_510_66.png,Caucasian_510_66,enrolled,Caucasian_510,Caucasian,2,Caucasian_510,5.0,77.0,100.0,100.0,1-3
