files_list,image_name,enrolled,identity_name,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar
Indian_293/Indian_293_93.png,Indian_293_93,enrolled,Indian_293,Indian, 6,Indian_293,39.0,51.0,99.0,100.0
Indian_295/Indian_295_0.png,Indian_295_0,enrolled,Indian_295,Indian, 20,Indian_295,43.0,99.0,100.0,100.0
Indian_295/Indian_295_1.png,Indian_295_1,enrolled,Indian_295,Indian, 26,Indian_295,41.0,100.0,100.0,98.0
Indian_296/Indian_296_2.png,Indian_296_2,enrolled,Indian_296,Indian, 24,Indian_296,14.0,65.0,86.0,98.0
Indian_296/Indian_296_3.png,Indian_296_3,enrolled,Indian_296,Indian, 26,Indian_296,6.0,66.0,98.0,100.0
Indian_296/Indian_296_4.png,Indian_296_4,enrolled,Indian_296,Indian, 16,Indian_296,9.0,88.0,94.0,99.0
Indian_297/Indian_297_2.png,Indian_297_2,enrolled,Indian_297,Indian, 6,Indian_297,21.0,92.0,99.0,100.0
Indian_297/Indian_297_3.png,Indian_297_3,enrolled,Indian_297,Indian, 8,Indian_297,9.0,94.0,97.0,100.0
Indian_298/Indian_298_0.png,Indian_298_0,enrolled,Indian_298,Indian, 10,Indian_298,78.0,99.0,100.0,100.0
Indian_298/Indian_298_3.png,Indian_298_3,enrolled,Indian_298,Indian, 14,Indian_298,71.0,78.0,99.0,100.0
Indian_3/Indian_3_0.png,Indian_3_0,enrolled,Indian_3,Indian, 6,Indian_3,73.0,96.0,100.0,100.0
Indian_3/Indian_3_1.png,Indian_3_1,enrolled,Indian_3,Indian, 4,Indian_3,73.0,98.0,99.0,100.0
Indian_3/Indian_3_2.png,Indian_3_2,enrolled,Indian_3,Indian, 6,Indian_3,76.0,97.0,100.0,100.0
Indian_3/Indian_3_3.png,Indian_3_3,enrolled,Indian_3,Indian, 10,Indian_3,25.0,46.0,98.0,98.0
Indian_30/Indian_30_0.png,Indian_30_0,enrolled,Indian_30,Indian, 19,Indian_30,26.0,90.0,97.0,100.0
Indian_30/Indian_30_1.png,Indian_30_1,enrolled,Indian_30,Indian, 14,Indian_30,43.0,99.0,99.0,100.0
Indian_30/Indian_30_3.png,Indian_30_3,enrolled,Indian_30,Indian, 17,Indian_30,32.0,99.0,99.0,100.0
Indian_300/Indian_300_0.png,Indian_300_0,enrolled,Indian_300,Indian, 7,Indian_300,48.0,99.0,96.0,100.0
Indian_300/Indian_300_1.png,Indian_300_1,enrolled,Indian_300,Indian, 4,Indian_300,56.0,98.0,94.0,100.0
Indian_300/Indian_300_2.png,Indian_300_2,enrolled,Indian_300,Indian, 4,Indian_300,46.0,97.0,97.0,100.0
Indian_302/Indian_302_27.png,Indian_302_27,enrolled,Indian_302,Indian, 5,Indian_302,34.0,100.0,99.0,100.0
Indian_302/Indian_302_38.png,Indian_302_38,enrolled,Indian_302,Indian, 5,Indian_302,39.0,95.0,97.0,100.0
Indian_302/Indian_302_53.png,Indian_302_53,enrolled,Indian_302,Indian, 7,Indian_302,28.0,99.0,96.0,100.0
Indian_302/Indian_302_65.png,Indian_302_65,enrolled,Indian_302,Indian, 8,Indian_302,45.0,98.0,94.0,100.0
Indian_302/Indian_302_66.png,Indian_302_66,enrolled,Indian_302,Indian, 7,Indian_302,33.0,100.0,98.0,100.0
Indian_302/Indian_302_69.png,Indian_302_69,enrolled,Indian_302,Indian, 8,Indian_302,8.0,88.0,100.0,99.0
Indian_302/Indian_302_70.png,Indian_302_70,enrolled,Indian_302,Indian, 7,Indian_302,29.0,100.0,94.0,100.0
Indian_302/Indian_302_71.png,Indian_302_71,enrolled,Indian_302,Indian, 8,Indian_302,29.0,100.0,98.0,100.0
Indian_302/Indian_302_81.png,Indian_302_81,enrolled,Indian_302,Indian, 8,Indian_302,29.0,100.0,95.0,100.0
Indian_303/Indian_303_0.png,Indian_303_0,enrolled,Indian_303,Indian, 4,Indian_303,28.0,99.0,88.0,100.0
Indian_303/Indian_303_1.png,Indian_303_1,enrolled,Indian_303,Indian, 9,Indian_303,25.0,83.0,99.0,100.0
Indian_303/Indian_303_6.png,Indian_303_6,enrolled,Indian_303,Indian, 4,Indian_303,43.0,100.0,98.0,100.0
Indian_303/Indian_303_7.png,Indian_303_7,enrolled,Indian_303,Indian, 5,Indian_303,64.0,93.0,97.0,100.0
Indian_304/Indian_304_0.png,Indian_304_0,enrolled,Indian_304,Indian, 6,Indian_304,35.0,93.0,100.0,100.0
Indian_304/Indian_304_13.png,Indian_304_13,enrolled,Indian_304,Indian, 6,Indian_304,36.0,100.0,99.0,100.0
Indian_304/Indian_304_3.png,Indian_304_3,enrolled,Indian_304,Indian, 5,Indian_304,30.0,94.0,100.0,100.0
Indian_304/Indian_304_6.png,Indian_304_6,enrolled,Indian_304,Indian, 5,Indian_304,32.0,93.0,100.0,100.0
Indian_304/Indian_304_7.png,Indian_304_7,enrolled,Indian_304,Indian, 5,Indian_304,17.0,100.0,99.0,100.0
Indian_304/Indian_304_9.png,Indian_304_9,enrolled,Indian_304,Indian, 6,Indian_304,33.0,94.0,100.0,100.0
Indian_305/Indian_305_1.png,Indian_305_1,enrolled,Indian_305,Indian, 22,Indian_305,52.0,100.0,93.0,99.0
Indian_305/Indian_305_3.png,Indian_305_3,enrolled,Indian_305,Indian, 19,Indian_305,38.0,93.0,95.0,100.0
Indian_307/Indian_307_0.png,Indian_307_0,enrolled,Indian_307,Indian, 5,Indian_307,33.0,100.0,99.0,100.0
Indian_307/Indian_307_1.png,Indian_307_1,enrolled,Indian_307,Indian, 5,Indian_307,28.0,100.0,98.0,100.0
Indian_307/Indian_307_3.png,Indian_307_3,enrolled,Indian_307,Indian, 4,Indian_307,33.0,99.0,99.0,100.0
Indian_308/Indian_308_0.png,Indian_308_0,enrolled,Indian_308,Indian, 18,Indian_308,26.0,100.0,100.0,100.0
Indian_308/Indian_308_1.png,Indian_308_1,enrolled,Indian_308,Indian, 13,Indian_308,21.0,90.0,98.0,100.0
Indian_308/Indian_308_2.png,Indian_308_2,enrolled,Indian_308,Indian, 11,Indian_308,23.0,100.0,97.0,100.0
Indian_308/Indian_308_3.png,Indian_308_3,enrolled,Indian_308,Indian, 13,Indian_308,19.0,100.0,97.0,100.0
Indian_309/Indian_309_0.png,Indian_309_0,enrolled,Indian_309,Indian, 17,Indian_309,58.0,86.0,96.0,100.0
Indian_309/Indian_309_1.png,Indian_309_1,enrolled,Indian_309,Indian, 18,Indian_309,76.0,92.0,94.0,100.0
Indian_312/Indian_312_0.png,Indian_312_0,enrolled,Indian_312,Indian, 5,Indian_312,37.0,99.0,99.0,100.0
Indian_312/Indian_312_3.png,Indian_312_3,enrolled,Indian_312,Indian, 5,Indian_312,36.0,99.0,99.0,100.0
Indian_315/Indian_315_0.png,Indian_315_0,enrolled,Indian_315,Indian, 9,Indian_315,15.0,77.0,98.0,100.0
Indian_315/Indian_315_1.png,Indian_315_1,enrolled,Indian_315,Indian, 9,Indian_315,16.0,84.0,98.0,100.0
Indian_318/Indian_318_0.png,Indian_318_0,enrolled,Indian_318,Indian, 14,Indian_318,72.0,100.0,100.0,100.0
Indian_318/Indian_318_14.png,Indian_318_14,enrolled,Indian_318,Indian, 14,Indian_318,49.0,89.0,100.0,100.0
Indian_318/Indian_318_18.png,Indian_318_18,enrolled,Indian_318,Indian, 19,Indian_318,15.0,59.0,98.0,100.0
Indian_318/Indian_318_2.png,Indian_318_2,enrolled,Indian_318,Indian, 17,Indian_318,16.0,97.0,90.0,100.0
Indian_318/Indian_318_22.png,Indian_318_22,enrolled,Indian_318,Indian, 12,Indian_318,45.0,97.0,94.0,100.0
Indian_318/Indian_318_23.png,Indian_318_23,enrolled,Indian_318,Indian, 14,Indian_318,55.0,89.0,97.0,100.0
Indian_318/Indian_318_9.png,Indian_318_9,enrolled,Indian_318,Indian, 12,Indian_318,46.0,100.0,92.0,100.0
Indian_319/Indian_319_1.png,Indian_319_1,enrolled,Indian_319,Indian, 10,Indian_319,55.0,100.0,100.0,100.0
Indian_319/Indian_319_13.png,Indian_319_13,enrolled,Indian_319,Indian, 13,Indian_319,6.0,97.0,97.0,99.0
Indian_319/Indian_319_19.png,Indian_319_19,enrolled,Indian_319,Indian, 11,Indian_319,26.0,100.0,93.0,100.0
Indian_319/Indian_319_20.png,Indian_319_20,enrolled,Indian_319,Indian, 12,Indian_319,62.0,100.0,99.0,100.0
Indian_319/Indian_319_3.png,Indian_319_3,enrolled,Indian_319,Indian, 12,Indian_319,69.0,100.0,99.0,100.0
Indian_319/Indian_319_9.png,Indian_319_9,enrolled,Indian_319,Indian, 12,Indian_319,35.0,86.0,98.0,100.0
Indian_32/Indian_32_0.png,Indian_32_0,enrolled,Indian_32,Indian, 11,Indian_32,32.0,99.0,96.0,100.0
Indian_32/Indian_32_1.png,Indian_32_1,enrolled,Indian_32,Indian, 11,Indian_32,31.0,99.0,94.0,100.0
Indian_320/Indian_320_1.png,Indian_320_1,enrolled,Indian_320,Indian, 0,Indian_320,25.0,100.0,96.0,100.0
Indian_320/Indian_320_14.png,Indian_320_14,enrolled,Indian_320,Indian, 5,Indian_320,41.0,72.0,97.0,99.0
Indian_320/Indian_320_16.png,Indian_320_16,enrolled,Indian_320,Indian, 1,Indian_320,48.0,100.0,97.0,100.0
Indian_320/Indian_320_17.png,Indian_320_17,enrolled,Indian_320,Indian, 1,Indian_320,19.0,99.0,93.0,100.0
Indian_320/Indian_320_19.png,Indian_320_19,enrolled,Indian_320,Indian, 0,Indian_320,22.0,98.0,100.0,100.0
Indian_320/Indian_320_2.png,Indian_320_2,enrolled,Indian_320,Indian, 1,Indian_320,34.0,72.0,99.0,100.0
Indian_320/Indian_320_22.png,Indian_320_22,enrolled,Indian_320,Indian, 2,Indian_320,45.0,94.0,100.0,100.0
Indian_320/Indian_320_28.png,Indian_320_28,enrolled,Indian_320,Indian, 1,Indian_320,34.0,83.0,97.0,100.0
Indian_321/Indian_321_0.png,Indian_321_0,enrolled,Indian_321,Indian, 37,Indian_321,57.0,90.0,97.0,100.0
Indian_321/Indian_321_2.png,Indian_321_2,enrolled,Indian_321,Indian, 30,Indian_321,45.0,98.0,100.0,100.0
Indian_321/Indian_321_4.png,Indian_321_4,enrolled,Indian_321,Indian, 32,Indian_321,40.0,100.0,97.0,100.0
Indian_322/Indian_322_0.png,Indian_322_0,enrolled,Indian_322,Indian, 20,Indian_322,39.0,79.0,95.0,99.0
Indian_322/Indian_322_3.png,Indian_322_3,enrolled,Indian_322,Indian, 24,Indian_322,8.0,89.0,98.0,99.0
Indian_323/Indian_323_0.png,Indian_323_0,enrolled,Indian_323,Indian, 11,Indian_323,53.0,97.0,99.0,100.0
Indian_323/Indian_323_1.png,Indian_323_1,enrolled,Indian_323,Indian, 11,Indian_323,53.0,97.0,99.0,100.0
Indian_323/Indian_323_2.png,Indian_323_2,enrolled,Indian_323,Indian, 15,Indian_323,43.0,97.0,100.0,100.0
Indian_323/Indian_323_3.png,Indian_323_3,enrolled,Indian_323,Indian, 9,Indian_323,66.0,100.0,100.0,100.0
Indian_325/Indian_325_0.png,Indian_325_0,enrolled,Indian_325,Indian, 32,Indian_325,71.0,100.0,100.0,100.0
Indian_325/Indian_325_1.png,Indian_325_1,enrolled,Indian_325,Indian, 30,Indian_325,63.0,100.0,100.0,100.0
Indian_326/Indian_326_5.png,Indian_326_5,enrolled,Indian_326,Indian, 6,Indian_326,24.0,95.0,100.0,100.0
Indian_326/Indian_326_7.png,Indian_326_7,enrolled,Indian_326,Indian, 8,Indian_326,12.0,97.0,99.0,99.0
Indian_327/Indian_327_0.png,Indian_327_0,enrolled,Indian_327,Indian, 17,Indian_327,56.0,93.0,96.0,99.0
Indian_327/Indian_327_1.png,Indian_327_1,enrolled,Indian_327,Indian, 18,Indian_327,42.0,63.0,99.0,100.0
Indian_328/Indian_328_0.png,Indian_328_0,enrolled,Indian_328,Indian, 34,Indian_328,46.0,100.0,99.0,100.0
Indian_328/Indian_328_3.png,Indian_328_3,enrolled,Indian_328,Indian, 30,Indian_328,14.0,93.0,99.0,100.0
Indian_328/Indian_328_4.png,Indian_328_4,enrolled,Indian_328,Indian, 30,Indian_328,64.0,100.0,100.0,100.0
Indian_330/Indian_330_0.png,Indian_330_0,enrolled,Indian_330,Indian, 26,Indian_330,14.0,99.0,98.0,100.0
Indian_330/Indian_330_1.png,Indian_330_1,enrolled,Indian_330,Indian, 40,Indian_330,7.0,99.0,95.0,100.0
Indian_331/Indian_331_3.png,Indian_331_3,enrolled,Indian_331,Indian, 3,Indian_331,29.0,99.0,98.0,100.0
Indian_331/Indian_331_6.png,Indian_331_6,enrolled,Indian_331,Indian, 5,Indian_331,28.0,98.0,97.0,100.0
Indian_331/Indian_331_8.png,Indian_331_8,enrolled,Indian_331,Indian, 2,Indian_331,24.0,99.0,98.0,100.0
Indian_332/Indian_332_1.png,Indian_332_1,enrolled,Indian_332,Indian, 9,Indian_332,43.0,93.0,93.0,100.0
Indian_332/Indian_332_2.png,Indian_332_2,enrolled,Indian_332,Indian, 7,Indian_332,75.0,99.0,99.0,100.0
Indian_333/Indian_333_15.png,Indian_333_15,enrolled,Indian_333,Indian, 30,Indian_333,66.0,100.0,100.0,100.0
Indian_333/Indian_333_16.png,Indian_333_16,enrolled,Indian_333,Indian, 30,Indian_333,88.0,100.0,100.0,100.0
Indian_333/Indian_333_2.png,Indian_333_2,enrolled,Indian_333,Indian, 33,Indian_333,80.0,100.0,100.0,100.0
Indian_333/Indian_333_27.png,Indian_333_27,enrolled,Indian_333,Indian, 31,Indian_333,90.0,99.0,100.0,100.0
Indian_333/Indian_333_31.png,Indian_333_31,enrolled,Indian_333,Indian, 38,Indian_333,87.0,100.0,100.0,99.0
Indian_333/Indian_333_5.png,Indian_333_5,enrolled,Indian_333,Indian, 31,Indian_333,61.0,73.0,92.0,99.0
Indian_333/Indian_333_6.png,Indian_333_6,enrolled,Indian_333,Indian, 36,Indian_333,77.0,99.0,100.0,100.0
Indian_333/Indian_333_9.png,Indian_333_9,enrolled,Indian_333,Indian, 33,Indian_333,39.0,95.0,100.0,100.0
Indian_339/Indian_339_0.png,Indian_339_0,enrolled,Indian_339,Indian, 5,Indian_339,39.0,74.0,99.0,99.0
Indian_339/Indian_339_1.png,Indian_339_1,enrolled,Indian_339,Indian, 11,Indian_339,9.0,83.0,96.0,99.0
Indian_34/Indian_34_0.png,Indian_34_0,enrolled,Indian_34,Indian, 10,Indian_34,26.0,76.0,100.0,100.0
Indian_34/Indian_34_1.png,Indian_34_1,enrolled,Indian_34,Indian, 11,Indian_34,35.0,96.0,98.0,100.0
Indian_340/Indian_340_1.png,Indian_340_1,enrolled,Indian_340,Indian, 9,Indian_340,18.0,86.0,98.0,100.0
Indian_340/Indian_340_2.png,Indian_340_2,enrolled,Indian_340,Indian, 6,Indian_340,39.0,99.0,98.0,100.0
Indian_340/Indian_340_3.png,Indian_340_3,enrolled,Indian_340,Indian, 8,Indian_340,13.0,85.0,97.0,100.0
Indian_342/Indian_342_1.png,Indian_342_1,enrolled,Indian_342,Indian, 5,Indian_342,24.0,100.0,87.0,100.0
Indian_342/Indian_342_3.png,Indian_342_3,enrolled,Indian_342,Indian, 6,Indian_342,32.0,99.0,93.0,100.0
Indian_342/Indian_342_4.png,Indian_342_4,enrolled,Indian_342,Indian, 12,Indian_342,4.0,99.0,57.0,99.0
Indian_343/Indian_343_1.png,Indian_343_1,enrolled,Indian_343,Indian, 7,Indian_343,14.0,82.0,99.0,100.0
Indian_343/Indian_343_3.png,Indian_343_3,enrolled,Indian_343,Indian, 4,Indian_343,25.0,93.0,99.0,100.0
Indian_343/Indian_343_4.png,Indian_343_4,enrolled,Indian_343,Indian, 7,Indian_343,21.0,83.0,100.0,100.0
Indian_343/Indian_343_8.png,Indian_343_8,enrolled,Indian_343,Indian, 3,Indian_343,40.0,94.0,100.0,100.0
Indian_348/Indian_348_11.png,Indian_348_11,enrolled,Indian_348,Indian, 1,Indian_348,9.0,99.0,90.0,100.0
Indian_348/Indian_348_12.png,Indian_348_12,enrolled,Indian_348,Indian, 3,Indian_348,17.0,99.0,97.0,100.0
Indian_348/Indian_348_22.png,Indian_348_22,enrolled,Indian_348,Indian, 1,Indian_348,55.0,94.0,99.0,100.0
Indian_348/Indian_348_24.png,Indian_348_24,enrolled,Indian_348,Indian, 3,Indian_348,45.0,99.0,91.0,100.0
Indian_348/Indian_348_25.png,Indian_348_25,enrolled,Indian_348,Indian, 2,Indian_348,24.0,99.0,100.0,100.0
Indian_348/Indian_348_28.png,Indian_348_28,enrolled,Indian_348,Indian, 4,Indian_348,43.0,86.0,100.0,100.0
Indian_348/Indian_348_30.png,Indian_348_30,enrolled,Indian_348,Indian, 4,Indian_348,14.0,69.0,100.0,100.0
Indian_348/Indian_348_33.png,Indian_348_33,enrolled,Indian_348,Indian, 2,Indian_348,30.0,94.0,98.0,100.0
Indian_348/Indian_348_35.png,Indian_348_35,enrolled,Indian_348,Indian, 4,Indian_348,20.0,93.0,99.0,100.0
Indian_348/Indian_348_4.png,Indian_348_4,enrolled,Indian_348,Indian, 2,Indian_348,14.0,98.0,99.0,100.0
Indian_348/Indian_348_8.png,Indian_348_8,enrolled,Indian_348,Indian, 2,Indian_348,27.0,98.0,97.0,100.0
Indian_35/Indian_35_1.png,Indian_35_1,enrolled,Indian_35,Indian, 30,Indian_35,35.0,96.0,99.0,100.0
Indian_35/Indian_35_14.png,Indian_35_14,enrolled,Indian_35,Indian, 27,Indian_35,66.0,94.0,96.0,100.0
Indian_35/Indian_35_15.png,Indian_35_15,enrolled,Indian_35,Indian, 20,Indian_35,56.0,100.0,93.0,100.0
Indian_35/Indian_35_2.png,Indian_35_2,enrolled,Indian_35,Indian, 25,Indian_35,30.0,98.0,97.0,100.0
Indian_35/Indian_35_3.png,Indian_35_3,enrolled,Indian_35,Indian, 27,Indian_35,30.0,98.0,96.0,100.0
Indian_351/Indian_351_0.png,Indian_351_0,enrolled,Indian_351,Indian, 33,Indian_351,87.0,100.0,97.0,100.0
Indian_351/Indian_351_1.png,Indian_351_1,enrolled,Indian_351,Indian, 32,Indian_351,73.0,94.0,97.0,100.0
Indian_351/Indian_351_3.png,Indian_351_3,enrolled,Indian_351,Indian, 30,Indian_351,84.0,93.0,99.0,100.0
Indian_351/Indian_351_4.png,Indian_351_4,enrolled,Indian_351,Indian, 24,Indian_351,70.0,92.0,99.0,100.0
Indian_351/Indian_351_7.png,Indian_351_7,enrolled,Indian_351,Indian, 31,Indian_351,59.0,87.0,99.0,100.0
Indian_352/Indian_352_1.png,Indian_352_1,enrolled,Indian_352,Indian, 28,Indian_352,48.0,76.0,99.0,100.0
Indian_352/Indian_352_12.png,Indian_352_12,enrolled,Indian_352,Indian, 26,Indian_352,34.0,97.0,100.0,100.0
Indian_352/Indian_352_4.png,Indian_352_4,enrolled,Indian_352,Indian, 29,Indian_352,29.0,84.0,98.0,99.0
Indian_353/Indian_353_0.png,Indian_353_0,enrolled,Indian_353,Indian, 22,Indian_353,17.0,33.0,77.0,93.0
Indian_353/Indian_353_1.png,Indian_353_1,enrolled,Indian_353,Indian, 8,Indian_353,68.0,92.0,99.0,100.0
Indian_353/Indian_353_3.png,Indian_353_3,enrolled,Indian_353,Indian, 6,Indian_353,52.0,99.0,98.0,100.0
Indian_353/Indian_353_4.png,Indian_353_4,enrolled,Indian_353,Indian, 7,Indian_353,41.0,88.0,85.0,99.0
Indian_354/Indian_354_30.png,Indian_354_30,enrolled,Indian_354,Indian, 23,Indian_354,44.0,100.0,98.0,100.0
Indian_354/Indian_354_40.png,Indian_354_40,enrolled,Indian_354,Indian, 29,Indian_354,8.0,100.0,100.0,100.0
Indian_354/Indian_354_62.png,Indian_354_62,enrolled,Indian_354,Indian, 29,Indian_354,35.0,100.0,99.0,100.0
Indian_354/Indian_354_65.png,Indian_354_65,enrolled,Indian_354,Indian, 21,Indian_354,60.0,99.0,97.0,100.0
Indian_354/Indian_354_78.png,Indian_354_78,enrolled,Indian_354,Indian, 28,Indian_354,14.0,99.0,100.0,100.0
Indian_354/Indian_354_91.png,Indian_354_91,enrolled,Indian_354,Indian, 27,Indian_354,6.0,92.0,98.0,100.0
Indian_355/Indian_355_0.png,Indian_355_0,enrolled,Indian_355,Indian, 3,Indian_355,31.0,100.0,98.0,100.0
Indian_355/Indian_355_1.png,Indian_355_1,enrolled,Indian_355,Indian, 3,Indian_355,29.0,100.0,89.0,100.0
Indian_357/Indian_357_1.png,Indian_357_1,enrolled,Indian_357,Indian, 24,Indian_357,80.0,95.0,100.0,100.0
Indian_357/Indian_357_2.png,Indian_357_2,enrolled,Indian_357,Indian, 20,Indian_357,77.0,98.0,100.0,100.0
Indian_357/Indian_357_3.png,Indian_357_3,enrolled,Indian_357,Indian, 22,Indian_357,51.0,96.0,99.0,100.0
Indian_357/Indian_357_4.png,Indian_357_4,enrolled,Indian_357,Indian, 21,Indian_357,35.0,98.0,99.0,100.0
Indian_358/Indian_358_0.png,Indian_358_0,enrolled,Indian_358,Indian, 8,Indian_358,54.0,98.0,96.0,100.0
Indian_358/Indian_358_2.png,Indian_358_2,enrolled,Indian_358,Indian, 8,Indian_358,30.0,96.0,84.0,100.0
Indian_359/Indian_359_2.png,Indian_359_2,enrolled,Indian_359,Indian, 23,Indian_359,61.0,98.0,100.0,100.0
Indian_359/Indian_359_6.png,Indian_359_6,enrolled,Indian_359,Indian, 27,Indian_359,56.0,87.0,99.0,100.0
Indian_359/Indian_359_7.png,Indian_359_7,enrolled,Indian_359,Indian, 24,Indian_359,62.0,91.0,100.0,100.0
Indian_36/Indian_36_10.png,Indian_36_10,enrolled,Indian_36,Indian, 9,Indian_36,24.0,100.0,95.0,100.0
Indian_36/Indian_36_13.png,Indian_36_13,enrolled,Indian_36,Indian, 22,Indian_36,26.0,79.0,87.0,99.0
Indian_36/Indian_36_2.png,Indian_36_2,enrolled,Indian_36,Indian, 13,Indian_36,78.0,99.0,98.0,100.0
Indian_36/Indian_36_21.png,Indian_36_21,enrolled,Indian_36,Indian, 11,Indian_36,69.0,98.0,100.0,100.0
Indian_36/Indian_36_27.png,Indian_36_27,enrolled,Indian_36,Indian, 23,Indian_36,59.0,99.0,94.0,100.0
Indian_36/Indian_36_32.png,Indian_36_32,enrolled,Indian_36,Indian, 11,Indian_36,69.0,99.0,99.0,100.0
Indian_36/Indian_36_35.png,Indian_36_35,enrolled,Indian_36,Indian, 13,Indian_36,44.0,98.0,95.0,100.0
Indian_36/Indian_36_37.png,Indian_36_37,enrolled,Indian_36,Indian, 19,Indian_36,22.0,96.0,72.0,100.0
Indian_36/Indian_36_40.png,Indian_36_40,enrolled,Indian_36,Indian, 12,Indian_36,45.0,100.0,93.0,100.0
Indian_36/Indian_36_5.png,Indian_36_5,enrolled,Indian_36,Indian, 13,Indian_36,70.0,100.0,98.0,100.0
Indian_36/Indian_36_9.png,Indian_36_9,enrolled,Indian_36,Indian, 22,Indian_36,17.0,85.0,92.0,100.0
Indian_361/Indian_361_0.png,Indian_361_0,enrolled,Indian_361,Indian, 23,Indian_361,14.0,39.0,77.0,94.0
Indian_361/Indian_361_57.png,Indian_361_57,enrolled,Indian_361,Indian, 22,Indian_361,42.0,86.0,96.0,99.0
Indian_361/Indian_361_68.png,Indian_361_68,enrolled,Indian_361,Indian, 20,Indian_361,25.0,77.0,95.0,99.0
Indian_363/Indian_363_12.png,Indian_363_12,enrolled,Indian_363,Indian, 4,Indian_363,28.0,100.0,100.0,100.0
Indian_363/Indian_363_14.png,Indian_363_14,enrolled,Indian_363,Indian, 1,Indian_363,29.0,100.0,99.0,100.0
Indian_363/Indian_363_19.png,Indian_363_19,enrolled,Indian_363,Indian, 13,Indian_363,14.0,100.0,85.0,100.0
Indian_363/Indian_363_24.png,Indian_363_24,enrolled,Indian_363,Indian, 7,Indian_363,30.0,92.0,100.0,100.0
Indian_363/Indian_363_27.png,Indian_363_27,enrolled,Indian_363,Indian, 3,Indian_363,37.0,90.0,100.0,100.0
Indian_364/Indian_364_0.png,Indian_364_0,enrolled,Indian_364,Indian, 2,Indian_364,36.0,96.0,99.0,100.0
Indian_364/Indian_364_10.png,Indian_364_10,enrolled,Indian_364,Indian, 7,Indian_364,15.0,87.0,100.0,100.0
Indian_364/Indian_364_12.png,Indian_364_12,enrolled,Indian_364,Indian, 3,Indian_364,22.0,99.0,99.0,100.0
Indian_364/Indian_364_4.png,Indian_364_4,enrolled,Indian_364,Indian, 2,Indian_364,31.0,98.0,99.0,100.0
Indian_364/Indian_364_6.png,Indian_364_6,enrolled,Indian_364,Indian, 11,Indian_364,7.0,100.0,99.0,100.0
Indian_364/Indian_364_9.png,Indian_364_9,enrolled,Indian_364,Indian, 5,Indian_364,16.0,88.0,100.0,100.0
Indian_365/Indian_365_0.png,Indian_365_0,enrolled,Indian_365,Indian, 9,Indian_365,23.0,97.0,89.0,100.0
Indian_365/Indian_365_1.png,Indian_365_1,enrolled,Indian_365,Indian, 10,Indian_365,25.0,96.0,92.0,99.0
Indian_365/Indian_365_2.png,Indian_365_2,enrolled,Indian_365,Indian, 9,Indian_365,23.0,95.0,91.0,100.0
Indian_366/Indian_366_1.png,Indian_366_1,enrolled,Indian_366,Indian, 9,Indian_366,17.0,94.0,93.0,99.0
Indian_366/Indian_366_2.png,Indian_366_2,enrolled,Indian_366,Indian, 7,Indian_366,18.0,95.0,95.0,100.0
Indian_37/Indian_37_0.png,Indian_37_0,enrolled,Indian_37,Indian, 7,Indian_37,41.0,99.0,96.0,100.0
Indian_37/Indian_37_1.png,Indian_37_1,enrolled,Indian_37,Indian, 11,Indian_37,16.0,91.0,99.0,99.0
Indian_370/Indian_370_0.png,Indian_370_0,enrolled,Indian_370,Indian, 19,Indian_370,64.0,93.0,86.0,100.0
Indian_370/Indian_370_2.png,Indian_370_2,enrolled,Indian_370,Indian, 13,Indian_370,67.0,93.0,93.0,100.0
Indian_371/Indian_371_0.png,Indian_371_0,enrolled,Indian_371,Indian, 22,Indian_371,48.0,88.0,95.0,100.0
Indian_371/Indian_371_1.png,Indian_371_1,enrolled,Indian_371,Indian, 23,Indian_371,53.0,99.0,88.0,100.0
Indian_372/Indian_372_18.png,Indian_372_18,enrolled,Indian_372,Indian, 20,Indian_372,70.0,94.0,97.0,100.0
Indian_372/Indian_372_20.png,Indian_372_20,enrolled,Indian_372,Indian, 20,Indian_372,61.0,92.0,96.0,100.0
Indian_372/Indian_372_25.png,Indian_372_25,enrolled,Indian_372,Indian, 21,Indian_372,36.0,64.0,100.0,100.0
Indian_372/Indian_372_3.png,Indian_372_3,enrolled,Indian_372,Indian, 26,Indian_372,44.0,94.0,98.0,100.0
Indian_372/Indian_372_30.png,Indian_372_30,enrolled,Indian_372,Indian, 21,Indian_372,81.0,100.0,98.0,100.0
Indian_372/Indian_372_33.png,Indian_372_33,enrolled,Indian_372,Indian, 24,Indian_372,53.0,96.0,97.0,100.0
Indian_372/Indian_372_35.png,Indian_372_35,enrolled,Indian_372,Indian, 23,Indian_372,43.0,100.0,92.0,100.0
Indian_376/Indian_376_0.png,Indian_376_0,enrolled,Indian_376,Indian, 9,Indian_376,25.0,96.0,99.0,100.0
Indian_376/Indian_376_1.png,Indian_376_1,enrolled,Indian_376,Indian, 6,Indian_376,27.0,79.0,100.0,100.0
Indian_376/Indian_376_2.png,Indian_376_2,enrolled,Indian_376,Indian, 15,Indian_376,8.0,27.0,96.0,94.0
Indian_377/Indian_377_1.png,Indian_377_1,enrolled,Indian_377,Indian, 22,Indian_377,58.0,86.0,98.0,100.0
Indian_377/Indian_377_2.png,Indian_377_2,enrolled,Indian_377,Indian, 22,Indian_377,55.0,94.0,92.0,100.0
