img_name,Age,ethnicity,id_class,children_agegroup,im_id,face_id
Indian_424_2,6,Indian,424,4-6,Indian_424,
Indian_392_16,6,Indian,392,4-6,Indian_392,
Indian_8_0,4,Indian,8,4-6,Indian_8,
Indian_472_31,6,Indian,472,4-6,Indian_472,
Indian_320_14,5,Indian,320,4-6,Indian_320,
Indian_81_0,5,Indian,81,4-6,Indian_81,
Indian_292_25,4,Indian,292,4-6,Indian_292,
Indian_293_18,5,Indian,293,4-6,Indian_293,
Indian_165_3,5,Indian,165,4-6,Indian_165,
Indian_632_11,4,Indian,632,4-6,Indian_632,
Indian_410_1,4,Indian,410,4-6,Indian_410,
Indian_517_1,5,Indian,517,4-6,Indian_517,
Indian_144_1,6,Indian,144,4-6,Indian_144,
Indian_293_69,4,Indian,293,4-6,Indian_293,
Indian_575_2,6,Indian,575,4-6,Indian_575,
Indian_56_2,6,Indian,56,4-6,Indian_56,
Indian_116_1,5,Indian,116,4-6,Indian_116,
Indian_302_38,5,Indian,302,4-6,Indian_302,
Indian_46_10,4,Indian,46,4-6,Indian_46,
Indian_611_1,4,Indian,611,4-6,Indian_611,
Indian_133_0,4,Indian,133,4-6,Indian_133,
Indian_242_3,5,Indian,242,4-6,Indian_242,
Indian_292_35,4,Indian,292,4-6,Indian_292,
Indian_533_5,4,Indian,533,4-6,Indian_533,
Indian_461_0,4,Indian,461,4-6,Indian_461,
Indian_43_8,5,Indian,43,4-6,Indian_43,
Indian_364_9,5,Indian,364,4-6,Indian_364,
Indian_532_9,4,Indian,532,4-6,Indian_532,
Indian_346_0,4,Indian,346,4-6,Indian_346,
Indian_528_98,5,Indian,528,4-6,Indian_528,
Indian_303_7,5,Indian,303,4-6,Indian_303,
Indian_376_1,6,Indian,376,4-6,Indian_376,
Indian_105_3,5,Indian,105,4-6,Indian_105,
Indian_140_25,4,Indian,140,4-6,Indian_140,
Indian_411_1,4,Indian,411,4-6,Indian_411,
Indian_396_9,5,Indian,396,4-6,Indian_396,
Indian_17_1,4,Indian,17,4-6,Indian_17,
Indian_195_1,4,Indian,195,4-6,Indian_195,
Indian_392_15,5,Indian,392,4-6,Indian_392,
Indian_304_3,5,Indian,304,4-6,Indian_304,
Indian_694_2,4,Indian,694,4-6,Indian_694,
Indian_672_3,4,Indian,672,4-6,Indian_672,
Indian_682_32,5,Indian,682,4-6,Indian_682,
Indian_523_8,6,Indian,523,4-6,Indian_523,
Indian_681_1,5,Indian,681,4-6,Indian_681,
Indian_312_3,5,Indian,312,4-6,Indian_312,
Indian_568_10,5,Indian,568,4-6,Indian_568,
Indian_275_1,4,Indian,275,4-6,Indian_275,
Indian_607_1,6,Indian,607,4-6,Indian_607,
Indian_546_1,4,Indian,546,4-6,Indian_546,
Indian_179_4,6,Indian,179,4-6,Indian_179,
Indian_293_93,6,Indian,293,4-6,Indian_293,
Indian_233_0,6,Indian,233,4-6,Indian_233,
Indian_293_31,5,Indian,293,4-6,Indian_293,
Indian_72_1,5,Indian,72,4-6,Indian_72,
Indian_659_2,4,Indian,659,4-6,Indian_659,
Indian_66_0,5,Indian,66,4-6,Indian_66,
Indian_484_31,5,Indian,484,4-6,Indian_484,
Indian_472_2,4,Indian,472,4-6,Indian_472,
Indian_273_7,4,Indian,273,4-6,Indian_273,
Indian_8_3,4,Indian,8,4-6,Indian_8,
Indian_517_0,5,Indian,517,4-6,Indian_517,
Indian_242_12,6,Indian,242,4-6,Indian_242,
Indian_166_12,5,Indian,166,4-6,Indian_166,
Indian_41_16,6,Indian,41,4-6,Indian_41,
Indian_67_3,5,Indian,67,4-6,Indian_67,
Indian_307_0,5,Indian,307,4-6,Indian_307,
Indian_405_0,5,Indian,405,4-6,Indian_405,
Indian_654_1,4,Indian,654,4-6,Indian_654,
Indian_149_1,4,Indian,149,4-6,Indian_149,
Indian_568_2,4,Indian,568,4-6,Indian_568,
Indian_353_3,6,Indian,353,4-6,Indian_353,
Indian_678_14,5,Indian,678,4-6,Indian_678,
Indian_650_0,4,Indian,650,4-6,Indian_650,
m.03qcz13_0001,4,Indian,03qcz13,4-6,m.03qcz13,1.0
Indian_611_5,5,Indian,611,4-6,Indian_611,
Indian_533_34,6,Indian,533,4-6,Indian_533,
Indian_220_1,5,Indian,220,4-6,Indian_220,
Indian_532_5,4,Indian,532,4-6,Indian_532,
Indian_80_1,5,Indian,80,4-6,Indian_80,
Indian_232_0,6,Indian,232,4-6,Indian_232,
Indian_26_6,4,Indian,26,4-6,Indian_26,
Indian_134_0,5,Indian,134,4-6,Indian_134,
Indian_166_8,4,Indian,166,4-6,Indian_166,
Indian_568_24,4,Indian,568,4-6,Indian_568,
Indian_156_24,6,Indian,156,4-6,Indian_156,
Indian_307_3,4,Indian,307,4-6,Indian_307,
Indian_402_13,5,Indian,402,4-6,Indian_402,
Indian_300_2,4,Indian,300,4-6,Indian_300,
Indian_362_0,5,Indian,362,4-6,Indian_362,
Indian_528_123,5,Indian,528,4-6,Indian_528,
Indian_528_116,6,Indian,528,4-6,Indian_528,
Indian_189_0,5,Indian,189,4-6,Indian_189,
Indian_58_18,6,Indian,58,4-6,Indian_58,
Indian_720_0,5,Indian,720,4-6,Indian_720,
Indian_477_1,6,Indian,477,4-6,Indian_477,
Indian_575_1,5,Indian,575,4-6,Indian_575,
Indian_215_0,6,Indian,215,4-6,Indian_215,
Indian_680_2,6,Indian,680,4-6,Indian_680,
Indian_598_6,4,Indian,598,4-6,Indian_598,
Indian_420_1,4,Indian,420,4-6,Indian_420,
Indian_300_1,4,Indian,300,4-6,Indian_300,
Indian_623_0,6,Indian,623,4-6,Indian_623,
Indian_560_1,6,Indian,560,4-6,Indian_560,
Indian_179_7,6,Indian,179,4-6,Indian_179,
Indian_72_2,5,Indian,72,4-6,Indian_72,
Indian_718_0,5,Indian,718,4-6,Indian_718,
Indian_689_2,4,Indian,689,4-6,Indian_689,
Indian_667_19,4,Indian,667,4-6,Indian_667,
Indian_411_3,6,Indian,411,4-6,Indian_411,
Indian_473_0,5,Indian,473,4-6,Indian_473,
Indian_166_18,4,Indian,166,4-6,Indian_166,
Indian_209_4,5,Indian,209,4-6,Indian_209,
Indian_532_10,6,Indian,532,4-6,Indian_532,
Indian_127_0,4,Indian,127,4-6,Indian_127,
Indian_126_17,4,Indian,126,4-6,Indian_126,
Indian_428_16,4,Indian,428,4-6,Indian_428,
Indian_299_0,4,Indian,299,4-6,Indian_299,
Indian_392_58,4,Indian,392,4-6,Indian_392,
Indian_242_9,6,Indian,242,4-6,Indian_242,
Indian_409_16,6,Indian,409,4-6,Indian_409,
Indian_179_8,5,Indian,179,4-6,Indian_179,
Indian_272_3,4,Indian,272,4-6,Indian_272,
Indian_156_31,6,Indian,156,4-6,Indian_156,
Indian_651_5,4,Indian,651,4-6,Indian_651,
Indian_667_18,5,Indian,667,4-6,Indian_667,
Indian_19_1,4,Indian,19,4-6,Indian_19,
Caucasian_1210_5,7,Caucasian,1210,7-9,Caucasian_1210,
Caucasian_256_8,8,Caucasian,256,7-9,Caucasian_256,
Caucasian_593_5,7,Caucasian,593,7-9,Caucasian_593,
Caucasian_276_2,7,Caucasian,276,7-9,Caucasian_276,
Caucasian_152_22,7,Caucasian,152,7-9,Caucasian_152,
Caucasian_301_42,9,Caucasian,301,7-9,Caucasian_301,
Caucasian_1410_54,8,Caucasian,1410,7-9,Caucasian_1410,
Caucasian_246_3,8,Caucasian,246,7-9,Caucasian_246,
m.04q4c8_0003,9,Caucasian,04q4c8,7-9,m.04q4c8,3.0
Caucasian_423_69,9,Caucasian,423,7-9,Caucasian_423,
Caucasian_255_4,7,Caucasian,255,7-9,Caucasian_255,
Caucasian_1362_30,8,Caucasian,1362,7-9,Caucasian_1362,
Caucasian_1285_3,7,Caucasian,1285,7-9,Caucasian_1285,
Caucasian_170_0,7,Caucasian,170,7-9,Caucasian_170,
Caucasian_405_50,9,Caucasian,405,7-9,Caucasian_405,
Caucasian_399_84,7,Caucasian,399,7-9,Caucasian_399,
m.04bhjx_0003,9,Caucasian,04bhjx,7-9,m.04bhjx,3.0
Caucasian_316_43,9,Caucasian,316,7-9,Caucasian_316,
Caucasian_1119_18,7,Caucasian,1119,7-9,Caucasian_1119,
Caucasian_445_94,7,Caucasian,445,7-9,Caucasian_445,
Caucasian_352_7,8,Caucasian,352,7-9,Caucasian_352,
Caucasian_378_23,7,Caucasian,378,7-9,Caucasian_378,
Caucasian_444_86,9,Caucasian,444,7-9,Caucasian_444,
Caucasian_352_3,9,Caucasian,352,7-9,Caucasian_352,
Caucasian_1363_1,9,Caucasian,1363,7-9,Caucasian_1363,
Caucasian_1293_57,9,Caucasian,1293,7-9,Caucasian_1293,
Caucasian_9_11,8,Caucasian,9,7-9,Caucasian_9,
Caucasian_419_31,7,Caucasian,419,7-9,Caucasian_419,
m.05sztm0_0002,8,Caucasian,05sztm0,7-9,m.05sztm0,2.0
Caucasian_1285_1,7,Caucasian,1285,7-9,Caucasian_1285,
Caucasian_581_2,7,Caucasian,581,7-9,Caucasian_581,
Caucasian_19_78,7,Caucasian,19,7-9,Caucasian_19,
Caucasian_287_18,7,Caucasian,287,7-9,Caucasian_287,
Caucasian_142_3,8,Caucasian,142,7-9,Caucasian_142,
Caucasian_523_9,7,Caucasian,523,7-9,Caucasian_523,
Caucasian_249_0,7,Caucasian,249,7-9,Caucasian_249,
Caucasian_1369_16,8,Caucasian,1369,7-9,Caucasian_1369,
Caucasian_211_12,8,Caucasian,211,7-9,Caucasian_211,
Caucasian_1410_78,8,Caucasian,1410,7-9,Caucasian_1410,
Caucasian_1_9,9,Caucasian,1,7-9,Caucasian_1,
Caucasian_1065_19,7,Caucasian,1065,7-9,Caucasian_1065,
Caucasian_1066_21,7,Caucasian,1066,7-9,Caucasian_1066,
Caucasian_1281_5,8,Caucasian,1281,7-9,Caucasian_1281,
Caucasian_58_5,7,Caucasian,58,7-9,Caucasian_58,
Caucasian_363_15,7,Caucasian,363,7-9,Caucasian_363,
Caucasian_519_125,8,Caucasian,519,7-9,Caucasian_519,
Caucasian_1096_18,8,Caucasian,1096,7-9,Caucasian_1096,
Caucasian_1027_9,8,Caucasian,1027,7-9,Caucasian_1027,
Caucasian_278_54,7,Caucasian,278,7-9,Caucasian_278,
Caucasian_1123_2,8,Caucasian,1123,7-9,Caucasian_1123,
Caucasian_1366_1,8,Caucasian,1366,7-9,Caucasian_1366,
Caucasian_40_400,8,Caucasian,40,7-9,Caucasian_40,
Caucasian_485_12,8,Caucasian,485,7-9,Caucasian_485,
Caucasian_503_16,7,Caucasian,503,7-9,Caucasian_503,
Caucasian_1008_18,8,Caucasian,1008,7-9,Caucasian_1008,
Caucasian_121_56,9,Caucasian,121,7-9,Caucasian_121,
Caucasian_1355_20,8,Caucasian,1355,7-9,Caucasian_1355,
Caucasian_584_29,8,Caucasian,584,7-9,Caucasian_584,
Caucasian_1170_4,7,Caucasian,1170,7-9,Caucasian_1170,
Caucasian_440_18,7,Caucasian,440,7-9,Caucasian_440,
Caucasian_167_26,8,Caucasian,167,7-9,Caucasian_167,
Caucasian_493_14,7,Caucasian,493,7-9,Caucasian_493,
Caucasian_1123_1,8,Caucasian,1123,7-9,Caucasian_1123,
Caucasian_33_68,7,Caucasian,33,7-9,Caucasian_33,
Caucasian_1362_0,9,Caucasian,1362,7-9,Caucasian_1362,
m.018fwb_0002,8,Caucasian,018fwb,7-9,m.018fwb,2.0
Caucasian_1321_41,7,Caucasian,1321,7-9,Caucasian_1321,
Caucasian_102_5,9,Caucasian,102,7-9,Caucasian_102,
m.0bs1m9w_0001,8,Caucasian,0bs1m9w,7-9,m.0bs1m9w,1.0
Caucasian_221_4,7,Caucasian,221,7-9,Caucasian_221,
Caucasian_1_3,9,Caucasian,1,7-9,Caucasian_1,
Caucasian_234_1,7,Caucasian,234,7-9,Caucasian_234,
Caucasian_1360_99,8,Caucasian,1360,7-9,Caucasian_1360,
Caucasian_367_19,7,Caucasian,367,7-9,Caucasian_367,
Caucasian_534_7,8,Caucasian,534,7-9,Caucasian_534,
Caucasian_1398_55,8,Caucasian,1398,7-9,Caucasian_1398,
Caucasian_601_3,8,Caucasian,601,7-9,Caucasian_601,
Caucasian_450_11,8,Caucasian,450,7-9,Caucasian_450,
Caucasian_375_2,7,Caucasian,375,7-9,Caucasian_375,
Caucasian_205_22,7,Caucasian,205,7-9,Caucasian_205,
Caucasian_269_4,8,Caucasian,269,7-9,Caucasian_269,
Caucasian_458_98,8,Caucasian,458,7-9,Caucasian_458,
m.01r4447_0003,9,Caucasian,01r4447,7-9,m.01r4447,3.0
Caucasian_530_13,9,Caucasian,530,7-9,Caucasian_530,
Caucasian_1008_4,7,Caucasian,1008,7-9,Caucasian_1008,
Caucasian_33_89,7,Caucasian,33,7-9,Caucasian_33,
Caucasian_1339_14,8,Caucasian,1339,7-9,Caucasian_1339,
Caucasian_208_7,7,Caucasian,208,7-9,Caucasian_208,
Caucasian_276_80,8,Caucasian,276,7-9,Caucasian_276,
Caucasian_444_43,9,Caucasian,444,7-9,Caucasian_444,
Caucasian_1022_5,8,Caucasian,1022,7-9,Caucasian_1022,
Caucasian_1022_7,9,Caucasian,1022,7-9,Caucasian_1022,
Caucasian_405_35,8,Caucasian,405,7-9,Caucasian_405,
Caucasian_444_70,7,Caucasian,444,7-9,Caucasian_444,
Caucasian_1405_174,8,Caucasian,1405,7-9,Caucasian_1405,
Caucasian_1118_15,7,Caucasian,1118,7-9,Caucasian_1118,
m.0bs1m9w_0006,9,Caucasian,0bs1m9w,7-9,m.0bs1m9w,6.0
Caucasian_1408_35,9,Caucasian,1408,7-9,Caucasian_1408,
Caucasian_19_29,9,Caucasian,19,7-9,Caucasian_19,
Caucasian_279_43,8,Caucasian,279,7-9,Caucasian_279,
Caucasian_67_1,8,Caucasian,67,7-9,Caucasian_67,
Caucasian_1253_6,7,Caucasian,1253,7-9,Caucasian_1253,
Caucasian_327_73,8,Caucasian,327,7-9,Caucasian_327,
m.04k4jh_0004,8,Caucasian,04k4jh,7-9,m.04k4jh,4.0
m.0bmxpb_0003,9,Caucasian,0bmxpb,7-9,m.0bmxpb,3.0
Caucasian_159_61,8,Caucasian,159,7-9,Caucasian_159,
Caucasian_367_13,8,Caucasian,367,7-9,Caucasian_367,
Caucasian_205_56,7,Caucasian,205,7-9,Caucasian_205,
Caucasian_1369_34,7,Caucasian,1369,7-9,Caucasian_1369,
Caucasian_1293_47,8,Caucasian,1293,7-9,Caucasian_1293,
Caucasian_33_46,7,Caucasian,33,7-9,Caucasian_33,
Caucasian_1364_36,8,Caucasian,1364,7-9,Caucasian_1364,
Caucasian_36_37,8,Caucasian,36,7-9,Caucasian_36,
Caucasian_394_20,9,Caucasian,394,7-9,Caucasian_394,
Caucasian_256_7,7,Caucasian,256,7-9,Caucasian_256,
Caucasian_1405_116,7,Caucasian,1405,7-9,Caucasian_1405,
Caucasian_1321_52,9,Caucasian,1321,7-9,Caucasian_1321,
Asian_472_9,8,Asian,472,7-9,Asian_472,
Asian_654_89,8,Asian,654,7-9,Asian_654,
Asian_475_14,8,Asian,475,7-9,Asian_475,
Asian_487_17,7,Asian,487,7-9,Asian_487,
Asian_438_32,8,Asian,438,7-9,Asian_438,
Asian_670_0,9,Asian,670,7-9,Asian_670,
Asian_354_0,8,Asian,354,7-9,Asian_354,
Asian_201_10,9,Asian,201,7-9,Asian_201,
Asian_209_1,9,Asian,209,7-9,Asian_209,
Asian_171_63,8,Asian,171,7-9,Asian_171,
m.047sm3j_0003,8,Asian,047sm3j,7-9,m.047sm3j,3.0
Asian_174_2,9,Asian,174,7-9,Asian_174,
Asian_183_86,8,Asian,183,7-9,Asian_183,
Asian_629_35,7,Asian,629,7-9,Asian_629,
m.026m8l2_0003,7,Asian,026m8l2,7-9,m.026m8l2,3.0
Asian_201_12,7,Asian,201,7-9,Asian_201,
Asian_409_14,7,Asian,409,7-9,Asian_409,
Asian_431_51,9,Asian,431,7-9,Asian_431,
Asian_489_12,7,Asian,489,7-9,Asian_489,
Asian_489_32,7,Asian,489,7-9,Asian_489,
Asian_261_1,7,Asian,261,7-9,Asian_261,
Asian_175_55,9,Asian,175,7-9,Asian_175,
Asian_474_64,8,Asian,474,7-9,Asian_474,
Asian_605_40,8,Asian,605,7-9,Asian_605,
Asian_514_7,8,Asian,514,7-9,Asian_514,
Asian_480_85,8,Asian,480,7-9,Asian_480,
Asian_222_0,8,Asian,222,7-9,Asian_222,
Asian_591_84,9,Asian,591,7-9,Asian_591,
m.0ck5hsy_0001,7,Asian,0ck5hsy,7-9,m.0ck5hsy,1.0
Asian_368_2,7,Asian,368,7-9,Asian_368,
Asian_219_53,9,Asian,219,7-9,Asian_219,
Asian_425_13,7,Asian,425,7-9,Asian_425,
Asian_717_14,8,Asian,717,7-9,Asian_717,
Asian_114_2,8,Asian,114,7-9,Asian_114,
Asian_0_18,8,Asian,0,7-9,Asian_0,
Asian_339_15,8,Asian,339,7-9,Asian_339,
Asian_414_15,8,Asian,414,7-9,Asian_414,
Asian_597_26,9,Asian,597,7-9,Asian_597,
m.02pln_j_0003,7,Asian,02pln_j,7-9,m.02pln_j,3.0
Asian_475_2,8,Asian,475,7-9,Asian_475,
Asian_433_18,9,Asian,433,7-9,Asian_433,
Asian_630_5,7,Asian,630,7-9,Asian_630,
Asian_346_61,9,Asian,346,7-9,Asian_346,
Asian_1_45,8,Asian,1,7-9,Asian_1,
Asian_54_10,8,Asian,54,7-9,Asian_54,
Asian_228_4,8,Asian,228,7-9,Asian_228,
Asian_305_38,8,Asian,305,7-9,Asian_305,
Asian_502_5,8,Asian,502,7-9,Asian_502,
Asian_193_4,9,Asian,193,7-9,Asian_193,
Asian_47_7,8,Asian,47,7-9,Asian_47,
Asian_605_35,8,Asian,605,7-9,Asian_605,
Asian_407_1,9,Asian,407,7-9,Asian_407,
Asian_363_1,9,Asian,363,7-9,Asian_363,
Asian_482_22,7,Asian,482,7-9,Asian_482,
Asian_343_92,8,Asian,343,7-9,Asian_343,
Asian_204_87,7,Asian,204,7-9,Asian_204,
Asian_568_8,8,Asian,568,7-9,Asian_568,
Asian_551_12,8,Asian,551,7-9,Asian_551,
Asian_350_18,7,Asian,350,7-9,Asian_350,
Asian_479_8,7,Asian,479,7-9,Asian_479,
Asian_591_20,9,Asian,591,7-9,Asian_591,
Asian_543_18,8,Asian,543,7-9,Asian_543,
Asian_515_11,9,Asian,515,7-9,Asian_515,
m.02pln_j_0001,7,Asian,02pln_j,7-9,m.02pln_j,1.0
Asian_67_17,9,Asian,67,7-9,Asian_67,
Asian_132_52,9,Asian,132,7-9,Asian_132,
Asian_346_45,8,Asian,346,7-9,Asian_346,
Asian_114_9,9,Asian,114,7-9,Asian_114,
Asian_464_2,8,Asian,464,7-9,Asian_464,
Asian_386_2,9,Asian,386,7-9,Asian_386,
Asian_218_55,8,Asian,218,7-9,Asian_218,
Asian_738_0,7,Asian,738,7-9,Asian_738,
Asian_357_0,8,Asian,357,7-9,Asian_357,
Asian_496_7,7,Asian,496,7-9,Asian_496,
Asian_344_19,8,Asian,344,7-9,Asian_344,
Asian_586_20,9,Asian,586,7-9,Asian_586,
Asian_216_30,8,Asian,216,7-9,Asian_216,
Asian_453_8,9,Asian,453,7-9,Asian_453,
Asian_651_3,9,Asian,651,7-9,Asian_651,
Asian_481_0,7,Asian,481,7-9,Asian_481,
Asian_312_0,7,Asian,312,7-9,Asian_312,
Asian_12_1,9,Asian,12,7-9,Asian_12,
Asian_706_53,8,Asian,706,7-9,Asian_706,
Asian_284_73,8,Asian,284,7-9,Asian_284,
Asian_62_36,8,Asian,62,7-9,Asian_62,
Asian_108_5,7,Asian,108,7-9,Asian_108,
Asian_628_18,7,Asian,628,7-9,Asian_628,
Asian_218_38,7,Asian,218,7-9,Asian_218,
Asian_611_44,7,Asian,611,7-9,Asian_611,
Asian_268_3,7,Asian,268,7-9,Asian_268,
Asian_334_6,8,Asian,334,7-9,Asian_334,
Asian_474_12,7,Asian,474,7-9,Asian_474,
Asian_466_0,8,Asian,466,7-9,Asian_466,
Asian_141_37,7,Asian,141,7-9,Asian_141,
Asian_133_2,8,Asian,133,7-9,Asian_133,
Asian_357_1,9,Asian,357,7-9,Asian_357,
Asian_245_1,8,Asian,245,7-9,Asian_245,
Asian_634_23,7,Asian,634,7-9,Asian_634,
m.0ngt980_0005,8,Asian,0ngt980,7-9,m.0ngt980,5.0
Asian_101_66,7,Asian,101,7-9,Asian_101,
Asian_157_2,7,Asian,157,7-9,Asian_157,
Asian_212_5,7,Asian,212,7-9,Asian_212,
m.0ck5hsy_0003,8,Asian,0ck5hsy,7-9,m.0ck5hsy,3.0
Asian_579_14,7,Asian,579,7-9,Asian_579,
Asian_433_45,8,Asian,433,7-9,Asian_433,
Asian_130_27,7,Asian,130,7-9,Asian_130,
Asian_244_4,7,Asian,244,7-9,Asian_244,
Asian_236_5,8,Asian,236,7-9,Asian_236,
Asian_569_3,8,Asian,569,7-9,Asian_569,
Asian_61_3,9,Asian,61,7-9,Asian_61,
Asian_436_8,7,Asian,436,7-9,Asian_436,
Asian_663_19,8,Asian,663,7-9,Asian_663,
African_535_41,9,African,535,7-9,African_535,
African_191_12,8,African,191,7-9,African_191,
African_640_0,9,African,640,7-9,African_640,
African_584_1,8,African,584,7-9,African_584,
African_173_1,9,African,173,7-9,African_173,
African_691_16,9,African,691,7-9,African_691,
African_818_1,9,African,818,7-9,African_818,
African_96_1,7,African,96,7-9,African_96,
African_346_14,7,African,346,7-9,African_346,
African_211_48,8,African,211,7-9,African_211,
African_15_10,8,African,15,7-9,African_15,
African_626_0,8,African,626,7-9,African_626,
African_38_8,9,African,38,7-9,African_38,
African_206_60,9,African,206,7-9,African_206,
African_394_34,7,African,394,7-9,African_394,
African_340_17,8,African,340,7-9,African_340,
African_612_1,7,African,612,7-9,African_612,
African_735_0,8,African,735,7-9,African_735,
African_261_65,8,African,261,7-9,African_261,
African_169_4,7,African,169,7-9,African_169,
African_310_9,9,African,310,7-9,African_310,
African_367_37,7,African,367,7-9,African_367,
African_752_2,8,African,752,7-9,African_752,
African_724_0,7,African,724,7-9,African_724,
African_285_38,8,African,285,7-9,African_285,
African_274_4,9,African,274,7-9,African_274,
African_259_2,7,African,259,7-9,African_259,
African_266_21,9,African,266,7-9,African_266,
African_2_0,9,African,2,7-9,African_2,
African_259_5,7,African,259,7-9,African_259,
African_453_14,8,African,453,7-9,African_453,
African_540_5,9,African,540,7-9,African_540,
African_302_1,8,African,302,7-9,African_302,
African_777_5,7,African,777,7-9,African_777,
African_393_5,7,African,393,7-9,African_393,
African_711_1,9,African,711,7-9,African_711,
African_318_20,8,African,318,7-9,African_318,
African_658_2,9,African,658,7-9,African_658,
African_375_2,8,African,375,7-9,African_375,
African_152_2,7,African,152,7-9,African_152,
African_538_2,9,African,538,7-9,African_538,
African_357_1,8,African,357,7-9,African_357,
African_20_2,9,African,20,7-9,African_20,
African_462_34,8,African,462,7-9,African_462,
African_49_164,7,African,49,7-9,African_49,
African_206_27,8,African,206,7-9,African_206,
African_260_2,7,African,260,7-9,African_260,
African_647_3,8,African,647,7-9,African_647,
African_124_0,7,African,124,7-9,African_124,
African_389_1,7,African,389,7-9,African_389,
African_271_15,7,African,271,7-9,African_271,
African_330_0,8,African,330,7-9,African_330,
African_34_12,7,African,34,7-9,African_34,
African_193_16,9,African,193,7-9,African_193,
African_711_2,9,African,711,7-9,African_711,
African_39_2,8,African,39,7-9,African_39,
African_534_1,9,African,534,7-9,African_534,
African_370_14,8,African,370,7-9,African_370,
m.02664bd_0001,9,African,02664bd,7-9,m.02664bd,1.0
African_811_6,7,African,811,7-9,African_811,
African_681_11,7,African,681,7-9,African_681,
African_174_11,7,African,174,7-9,African_174,
African_326_0,9,African,326,7-9,African_326,
African_727_44,8,African,727,7-9,African_727,
African_612_2,7,African,612,7-9,African_612,
African_145_23,8,African,145,7-9,African_145,
African_678_2,9,African,678,7-9,African_678,
African_789_1,7,African,789,7-9,African_789,
African_474_4,9,African,474,7-9,African_474,
African_377_4,8,African,377,7-9,African_377,
African_495_5,8,African,495,7-9,African_495,
African_266_0,9,African,266,7-9,African_266,
African_746_0,8,African,746,7-9,African_746,
African_318_1,9,African,318,7-9,African_318,
African_160_6,9,African,160,7-9,African_160,
African_680_5,9,African,680,7-9,African_680,
African_739_11,9,African,739,7-9,African_739,
African_318_62,7,African,318,7-9,African_318,
African_495_2,8,African,495,7-9,African_495,
African_145_10,8,African,145,7-9,African_145,
African_142_11,7,African,142,7-9,African_142,
African_367_26,8,African,367,7-9,African_367,
African_390_3,9,African,390,7-9,African_390,
African_422_1,7,African,422,7-9,African_422,
African_438_3,8,African,438,7-9,African_438,
African_475_15,7,African,475,7-9,African_475,
African_199_3,9,African,199,7-9,African_199,
African_74_0,9,African,74,7-9,African_74,
African_160_7,8,African,160,7-9,African_160,
African_630_1,8,African,630,7-9,African_630,
African_359_138,9,African,359,7-9,African_359,
African_782_2,8,African,782,7-9,African_782,
African_557_6,8,African,557,7-9,African_557,
African_319_6,8,African,319,7-9,African_319,
African_453_2,7,African,453,7-9,African_453,
African_3_30,8,African,3,7-9,African_3,
African_367_21,7,African,367,7-9,African_367,
African_193_15,7,African,193,7-9,African_193,
African_460_2,7,African,460,7-9,African_460,
African_198_2,9,African,198,7-9,African_198,
African_265_15,8,African,265,7-9,African_265,
African_475_4,7,African,475,7-9,African_475,
African_191_18,9,African,191,7-9,African_191,
African_332_3,9,African,332,7-9,African_332,
African_434_44,8,African,434,7-9,African_434,
African_53_29,8,African,53,7-9,African_53,
African_632_1,9,African,632,7-9,African_632,
African_748_0,7,African,748,7-9,African_748,
African_39_3,8,African,39,7-9,African_39,
African_109_0,7,African,109,7-9,African_109,
African_191_19,8,African,191,7-9,African_191,
African_829_10,8,African,829,7-9,African_829,
African_434_14,9,African,434,7-9,African_434,
African_379_2,9,African,379,7-9,African_379,
African_369_17,7,African,369,7-9,African_369,
African_394_43,7,African,394,7-9,African_394,
African_169_1,7,African,169,7-9,African_169,
African_502_65,8,African,502,7-9,African_502,
African_138_1,8,African,138,7-9,African_138,
African_119_9,9,African,119,7-9,African_119,
African_705_1,9,African,705,7-9,African_705,
African_148_8,7,African,148,7-9,African_148,
African_632_0,8,African,632,7-9,African_632,
African_453_1,7,African,453,7-9,African_453,
African_737_117,8,African,737,7-9,African_737,
African_751_4,8,African,751,7-9,African_751,
African_421_502,9,African,421,7-9,African_421,
African_213_10,9,African,213,7-9,African_213,
African_256_27,9,African,256,7-9,African_256,
African_509_0,8,African,509,7-9,African_509,
African_300_4,9,African,300,7-9,African_300,
African_471_10,7,African,471,7-9,African_471,
African_60_0,8,African,60,7-9,African_60,
African_399_3,7,African,399,7-9,African_399,
African_434_15,9,African,434,7-9,African_434,
African_597_0,8,African,597,7-9,African_597,
African_205_1,8,African,205,7-9,African_205,
African_454_8,9,African,454,7-9,African_454,
African_192_5,8,African,192,7-9,African_192,
African_271_21,7,African,271,7-9,African_271,
African_2_1,9,African,2,7-9,African_2,
African_697_1,7,African,697,7-9,African_697,
African_220_0,9,African,220,7-9,African_220,
African_236_1,8,African,236,7-9,African_236,
African_158_12,8,African,158,7-9,African_158,
African_21_6,8,African,21,7-9,African_21,
African_285_5,7,African,285,7-9,African_285,
African_828_9,8,African,828,7-9,African_828,
African_113_46,8,African,113,7-9,African_113,
African_746_1,8,African,746,7-9,African_746,
African_163_19,9,African,163,7-9,African_163,
African_315_0,9,African,315,7-9,African_315,
African_251_0,8,African,251,7-9,African_251,
African_146_4,8,African,146,7-9,African_146,
African_175_38,8,African,175,7-9,African_175,
African_13_0,8,African,13,7-9,African_13,
African_204_26,7,African,204,7-9,African_204,
African_254_2,7,African,254,7-9,African_254,
